date,system,division,rank,note,fighter,page,revid
2020-12-13,media,Flyweight,10,,Raulian Paiva,Raulian Paiva,994034401
2020-12-13,media,Flyweight,11,,David Dvořák,,994034401
2020-12-13,media,Flyweight,12,,Tim Elliott,Tim Elliott,994034401
2020-12-13,media,Flyweight,13,,Tyson Nam,Tyson Nam,994034401
2020-12-13,media,Flyweight,14,,Jordan Espinosa,Jordan Espinosa,994034401
2020-12-13,media,Flyweight,15,,Amir Albazi,,994034401
2020-12-13,media,Heavyweight,0,,Stipe Miocic,Stipe Miocic,994034401
2020-12-13,media,Heavyweight,1,,Francis Ngannou,Francis Ngannou,994034401
2020-12-13,media,Heavyweight,2,,Curtis Blaydes,Curtis Blaydes,994034401
2020-12-13,media,Heavyweight,3,,Jairzinho Rozenstruik,Jairzinho Rozenstruik,994034401
2020-12-13,media,Heavyweight,4,,Derrick Lewis,Derrick Lewis,994034401
2020-12-13,media,Heavyweight,5,,Alistair Overeem,Alistair Overeem,994034401
2020-12-13,media,Heavyweight,6,,Alexander Volkov,Alexander Volkov (fighter),994034401
2020-12-13,media,Heavyweight,7,,Junior dos Santos,Junior dos Santos,994034401
2020-12-13,media,Heavyweight,8,,Shamil Abdurakhimov,Shamil Abdurakhimov,994034401
2020-12-13,media,Heavyweight,9,,Augusto Sakai,Augusto Sakai,994034401
2020-12-13,media,Heavyweight,10,,Aleksei Oleinik,Aleksei Oleinik,994034401
2020-12-13,media,Heavyweight,11,,Walt Harris,Walt Harris (fighter),994034401
2020-12-13,media,Heavyweight,12,,Sergei Pavlovich,Sergei Pavlovich,994034401
2020-12-13,media,Heavyweight,13,,Blagoy Ivanov,Blagoy Ivanov,994034401
2020-12-13,media,Heavyweight,14,,Ciryl Gane,Ciryl Gane,994034401
2020-12-13,media,Heavyweight,15,,Andrei Arlovski,Andrei Arlovski,994034401
2020-12-13,media,Light Heavyweight,0,,Jan Błachowicz,Jan Błachowicz,994034401
2020-12-13,media,Light Heavyweight,1,,Glover Teixeira,Glover Teixeira,994034401
2020-12-13,media,Light Heavyweight,2,,Thiago Santos,Thiago Santos,994034401
2020-12-13,media,Light Heavyweight,3,,Dominick Reyes,Dominick Reyes,994034401
2020-12-13,media,Light Heavyweight,4,,Aleksandar Rakić,Aleksandar Rakić,994034401
2020-12-13,media,Light Heavyweight,5,,Jiří Procházka,,994034401
2020-12-13,media,Light Heavyweight,6,,Anthony Smith,Anthony Smith (fighter),994034401
2020-12-13,media,Light Heavyweight,7,,Volkan Oezdemir,Volkan Oezdemir,994034401
2020-12-13,media,Light Heavyweight,8,,Nikita Krylov,Nikita Krylov,994034401
2020-12-13,media,Light Heavyweight,9,,Johnny Walker,Johnny Walker (fighter),994034401
2020-12-13,media,Light Heavyweight,10,,Misha Cirkunov,Misha Cirkunov,994034401
2020-12-13,media,Light Heavyweight,11,,Magomed Ankalaev,Magomed Ankalaev,994034401
2020-12-13,media,Light Heavyweight,12,,Ryan Spann,Ryan Spann,994034401
2020-12-13,media,Light Heavyweight,13,,Jimmy Crute,Jimmy Crute,994034401
2020-12-13,media,Light Heavyweight,14,,Paul Craig,Paul Craig,994034401
2020-12-13,media,Light Heavyweight,15,,Jamahal Hill,Jamahal Hill,994034401
2020-12-13,media,Lightweight,0,,Khabib Nurmagomedov,Khabib Nurmagomedov,994034401
2020-12-13,media,Lightweight,1,,Justin Gaethje,Justin Gaethje,994034401
2020-12-13,media,Lightweight,2,,Dustin Poirier,Dustin Poirier,994034401
2020-12-13,media,Lightweight,3,,Tony Ferguson,Tony Ferguson,994034401
2020-12-13,media,Lightweight,4,,Conor McGregor,Conor McGregor,994034401
2020-12-13,media,Lightweight,5,,Dan Hooker,Dan Hooker,994034401
2020-12-13,media,Lightweight,6,,Rafael dos Anjos,Rafael dos Anjos,994034401
2020-12-13,media,Lightweight,7,,Charles Oliveira,Charles Oliveira,994034401
2020-12-13,media,Lightweight,8,,Paul Felder,Paul Felder,994034401
2020-12-13,media,Lightweight,9,,Carlos Diego Ferreira,Carlos Diego Ferreira,994034401
2020-12-13,media,Lightweight,10,,Al Iaquinta,Al Iaquinta,994034401
2020-12-13,media,Lightweight,11,,Kevin Lee,Kevin Lee,994034401
2020-12-13,media,Lightweight,12,,Beneil Dariush,Beneil Dariush,994034401
2020-12-13,media,Lightweight,13,,Islam Makhachev,Islam Makhachev,994034401
2020-12-13,media,Lightweight,14,,Gregor Gillespie,Gregor Gillespie,994034401
2020-12-13,media,Lightweight,15,,Drew Dober,Drew Dober,994034401
2020-12-13,media,Middleweight,0,,Israel Adesanya,Israel Adesanya,994034401
2020-12-13,media,Middleweight,1,,Robert Whittaker,Robert Whittaker (fighter),994034401
2020-12-13,media,Middleweight,2,,Paulo Costa,Paulo Costa,994034401
2020-12-13,media,Middleweight,3,,Jared Cannonier,Jared Cannonier,994034401
2020-12-13,media,Middleweight,4,,Darren Till,Darren Till,994034401
2020-12-13,media,Middleweight,5,,Marvin Vettori,Marvin Vettori,994034401
2020-12-13,media,Middleweight,6,,Jack Hermansson,Jack Hermansson,994034401
2020-12-13,media,Middleweight,7,,Derek Brunson,Derek Brunson,994034401
2020-12-13,media,Middleweight,8,,Kelvin Gastelum,Kelvin Gastelum,994034401
2020-12-13,media,Middleweight,9,,Uriah Hall,Uriah Hall,994034401
2020-12-13,media,Middleweight,10,,Chris Weidman,Chris Weidman,994034401
2020-12-13,media,Middleweight,11,,Edmen Shahbazyan,Edmen Shahbazyan,994034401
2020-12-13,media,Middleweight,12,,Omari Akhmedov,Omari Akhmedov,994034401
2020-12-13,media,Middleweight,13,,Brad Tavares,Brad Tavares,994034401
2020-12-13,media,Middleweight,14,,Ian Heinisch,Ian Heinisch,994034401
2020-12-13,media,Middleweight,15,,Kevin Holland,Kevin Holland,994034401
2020-12-13,media,Welterweight,0,,Kamaru Usman,Kamaru Usman,994034401
2020-12-13,media,Welterweight,1,,Colby Covington,Colby Covington,994034401
2020-12-13,media,Welterweight,2,,Gilbert Burns,Gilbert Burns,994034401
2020-12-13,media,Welterweight,3,,Leon Edwards,Leon Edwards,994034401
2020-12-13,media,Welterweight,4,,Jorge Masvidal,Jorge Masvidal,994034401
2020-12-13,media,Welterweight,5,,Stephen Thompson,Stephen Thompson (fighter),994034401
2020-12-13,media,Welterweight,6,,Tyron Woodley,Tyron Woodley,994034401
2020-12-13,media,Welterweight,7,,Demian Maia,Demian Maia,994034401
2020-12-13,media,Welterweight,8,,Michael Chiesa,Michael Chiesa,994034401
2020-12-13,media,Welterweight,9,,Neil Magny,Neil Magny,994034401
2020-12-13,media,Welterweight,10,,Vicente Luque,Vicente Luque,994034401
2020-12-13,media,Welterweight,11,,Geoff Neal,Geoff Neal,994034401
2020-12-13,media,Welterweight,12,,Anthony Pettis,Anthony Pettis,994034401
2020-12-13,media,Welterweight,13,,Belal Muhammad,Belal Muhammad,994034401
2020-12-13,media,Welterweight,14,,Robbie Lawler,Robbie Lawler,994034401
2020-12-13,media,Welterweight,15,,Khamzat Chimaev,Khamzat Chimaev,994034401
2020-12-13,media,Women's Bantamweight,0,,Amanda Nunes,Amanda Nunes,994034401
2020-12-13,media,Women's Bantamweight,1,,Germaine de Randamie,Germaine de Randamie,994034401
2020-12-13,media,Women's Bantamweight,2,,Holly Holm,Holly Holm,994034401
2020-12-13,media,Women's Bantamweight,3,,Aspen Ladd,Aspen Ladd,994034401
2020-12-13,media,Women's Bantamweight,4,,Raquel Pennington,Raquel Pennington,994034401
2020-12-13,media,Women's Bantamweight,5,,Irene Aldana,Irene Aldana,994034401
2020-12-13,media,Women's Bantamweight,6,,Julianna Peña,Julianna Peña,994034401
2020-12-13,media,Women's Bantamweight,7,,Ketlen Vieira,Ketlen Vieira,994034401
2020-12-13,media,Women's Bantamweight,8,,Yana Kunitskaya,Yana Santos,994034401
2020-12-13,media,Women's Bantamweight,9,,Sara McMann,Sara McMann,994034401
2020-12-13,media,Women's Bantamweight,10,,Marion Reneau,Marion Reneau,994034401
2020-12-13,media,Women's Bantamweight,11,,Lina Länsberg,Lina Länsberg,994034401
2020-12-13,media,Women's Bantamweight,12,,Macy Chiasson,Macy Chiasson,994034401
2020-12-13,media,Women's Bantamweight,13,,Sijara Eubanks,Sijara Eubanks,994034401
2020-12-13,media,Women's Bantamweight,14,,Pannie Kianzad,Pannie Kianzad,994034401
2020-12-13,media,Women's Bantamweight,15,,Julia Avila,Julia Avila,994034401
2020-12-13,media,Women's Flyweight,0,,Valentina Shevchenko,Valentina Shevchenko,994034401
2020-12-13,media,Women's Flyweight,1,,Jéssica Andrade,Jéssica Andrade,994034401
2020-12-13,media,Women's Flyweight,2,,Katlyn Chookagian,Katlyn Cerminara,994034401
2020-12-13,media,Women's Flyweight,3,,Lauren Murphy,Lauren Murphy,994034401
2020-12-13,media,Women's Flyweight,4,,Cynthia Calvillo,Cynthia Calvillo,994034401
2020-12-13,media,Women's Flyweight,5,,Jennifer Maia,Jennifer Maia,994034401
2020-12-13,media,Women's Flyweight,6,,Jessica Eye,Jessica Eye,994034401
2020-12-13,media,Women's Flyweight,7,,Joanne Calderwood,Joanne Wood,994034401
2020-12-13,media,Women's Flyweight,8,,Roxanne Modafferi,Roxanne Modafferi,994034401
2020-12-13,media,Women's Flyweight,9,,Viviane Araújo,Viviane Araújo (fighter),994034401
2020-12-13,media,Women's Flyweight,10,,Maycee Barber,Maycee Barber,994034401
2020-12-13,media,Women's Flyweight,11,,Andrea Lee,Andrea Lee (fighter),994034401
2020-12-13,media,Women's Flyweight,12,,Gillian Robertson,Gillian Robertson,994034401
2020-12-13,media,Women's Flyweight,13,,Alexis Davis,Alexis Davis (fighter),994034401
2020-12-13,media,Women's Flyweight,14,,Antonina Shevchenko,Antonina Shevchenko,994034401
2020-12-13,media,Women's Flyweight,15,,Montana De La Rosa,Montana De La Rosa,994034401
2020-12-13,media,Women's Strawweight,0,,Zhang Weili,Zhang Weili,994034401
2020-12-13,media,Women's Strawweight,1,,Rose Namajunas,Rose Namajunas,994034401
2020-12-13,media,Women's Strawweight,2,,Joanna Jędrzejczyk,Joanna Jędrzejczyk,994034401
2020-12-13,media,Women's Strawweight,3,,Yan Xiaonan,Yan Xiaonan,994034401
2020-12-13,media,Women's Strawweight,4,,Carla Esparza,Carla Esparza,994034401
2020-12-13,media,Women's Strawweight,5,,Nina Ansaroff,Nina Nunes,994034401
2020-12-13,media,Women's Strawweight,6,,Cláudia Gadelha,Cláudia Gadelha,994034401
2020-12-13,media,Women's Strawweight,7,,Michelle Waterson,Michelle Waterson-Gomez,994034401
2020-12-13,media,Women's Strawweight,8,,Marina Rodriguez,Marina Rodriguez,994034401
2020-12-13,media,Women's Strawweight,9,,Amanda Ribas,Amanda Ribas,994034401
2020-12-13,media,Women's Strawweight,10,,Tecia Torres,Tecia Pennington,994034401
2020-12-13,media,Women's Strawweight,11,,Mackenzie Dern,Mackenzie Dern,994034401
2020-12-13,media,Women's Strawweight,12,,Angela Hill,Angela Hill,994034401
2020-12-13,media,Women's Strawweight,13,,Virna Jandiroba,Virna Jandiroba,994034401
2020-12-13,media,Women's Strawweight,14,,Felice Herrig,Felice Herrig,994034401
2020-12-13,media,Women's Strawweight,15,,Lívia Renata Souza,Lívia Renata Souza,994034401
2020-12-20,media,Bantamweight,0,,Petr Yan,Petr Yan,995272721
2020-12-20,media,Bantamweight,1,,Aljamain Sterling,Aljamain Sterling,995272721
2020-12-20,media,Bantamweight,2,,Cory Sandhagen,Cory Sandhagen,995272721
2020-12-20,media,Bantamweight,3,,Marlon Moraes,Marlon Moraes,995272721
2020-12-20,media,Bantamweight,4,,Cody Garbrandt,Cody Garbrandt,995272721
2020-12-20,media,Bantamweight,5,,Frankie Edgar,Frankie Edgar,995272721
2020-12-20,media,Bantamweight,6,,Pedro Munhoz,Pedro Munhoz,995272721
2020-12-20,media,Bantamweight,7,,José Aldo,José Aldo,995272721
2020-12-20,media,Bantamweight,8,,Jimmie Rivera,Jimmie Rivera,995272721
2020-12-20,media,Bantamweight,9,,Raphael Assunção,Raphael Assunção,995272721
2020-12-20,media,Bantamweight,10,,Dominick Cruz,Dominick Cruz,995272721
2020-12-20,media,Bantamweight,11,,Rob Font,Rob Font,995272721
2020-12-20,media,Bantamweight,12,,Merab Dvalishvili,Merab Dvalishvili,995272721
2020-12-20,media,Bantamweight,13,,Cody Stamann,Cody Stamann,995272721
2020-12-20,media,Bantamweight,14,,Song Yadong,Song Yadong,995272721
2020-12-20,media,Bantamweight,15,,Marlon Vera,Marlon Vera,995272721
2020-12-20,media,Featherweight,0,,Alexander Volkanovski,Alexander Volkanovski,995272721
2020-12-20,media,Featherweight,1,,Max Holloway,Max Holloway,995272721
2020-12-20,media,Featherweight,2,,Brian Ortega,Brian Ortega,995272721
2020-12-20,media,Featherweight,3,,Zabit Magomedsharipov,Zabit Magomedsharipov,995272721
2020-12-20,media,Featherweight,4,,Yair Rodríguez,Yair Rodríguez,995272721
2020-12-20,media,Featherweight,5,,Chan Sung Jung,The Korean Zombie,995272721
2020-12-20,media,Featherweight,6,,Calvin Kattar,Calvin Kattar,995272721
2020-12-20,media,Featherweight,7,,Josh Emmett,Josh Emmett,995272721
2020-12-20,media,Featherweight,8,,Jeremy Stephens,Jeremy Stephens,995272721
2020-12-20,media,Featherweight,9,,Arnold Allen,Arnold Allen,995272721
2020-12-20,media,Featherweight,10,,Sodiq Yusuff,Sodiq Yusuff,995272721
2020-12-20,media,Featherweight,11,,Shane Burgos,Shane Burgos,995272721
2020-12-20,media,Featherweight,12,,Dan Ige,Dan Ige,995272721
2020-12-20,media,Featherweight,13,,Ryan Hall,Ryan Hall (fighter),995272721
2020-12-20,media,Featherweight,14,,Bryce Mitchell,Bryce Mitchell,995272721
2020-12-20,media,Featherweight,15,,Edson Barboza,Edson Barboza,995272721
2020-12-20,media,Flyweight,0,,Deiveson Figueiredo,Deiveson Figueiredo,995272721
2020-12-20,media,Flyweight,1,,Brandon Moreno,Brandon Moreno,995272721
2020-12-20,media,Flyweight,2,,Joseph Benavidez,Joseph Benavidez,995272721
2020-12-20,media,Flyweight,3,,Askar Askarov,Askar Askarov,995272721
2020-12-20,media,Flyweight,4,,Alex Perez,Alex Perez (fighter),995272721
2020-12-20,media,Flyweight,5,,Alexandre Pantoja,Alexandre Pantoja,995272721
2020-12-20,media,Flyweight,6,,Brandon Royval,Brandon Royval,995272721
2020-12-20,media,Flyweight,7,,Rogério Bontorin,Rogério Bontorin,995272721
2020-12-20,media,Flyweight,8,,Kai Kara-France,Kai Kara-France,995272721
2020-12-20,media,Flyweight,9,,Matt Schnell,Matt Schnell,995272721
2020-12-20,media,Flyweight,10,,Raulian Paiva,Raulian Paiva,995272721
2020-12-20,media,Flyweight,11,,David Dvořák,,995272721
2020-12-20,media,Flyweight,12,,Tim Elliott,Tim Elliott,995272721
2020-12-20,media,Flyweight,13,,Tyson Nam,Tyson Nam,995272721
2020-12-20,media,Flyweight,14,,Jordan Espinosa,Jordan Espinosa,995272721
2020-12-20,media,Flyweight,15,,Amir Albazi,,995272721
2020-12-20,media,Heavyweight,0,,Stipe Miocic,Stipe Miocic,995272721
2020-12-20,media,Heavyweight,1,,Francis Ngannou,Francis Ngannou,995272721
2020-12-20,media,Heavyweight,2,,Curtis Blaydes,Curtis Blaydes,995272721
2020-12-20,media,Heavyweight,3,,Jairzinho Rozenstruik,Jairzinho Rozenstruik,995272721
2020-12-20,media,Heavyweight,4,,Derrick Lewis,Derrick Lewis,995272721
2020-12-20,media,Heavyweight,5,,Alistair Overeem,Alistair Overeem,995272721
2020-12-20,media,Heavyweight,6,,Alexander Volkov,Alexander Volkov (fighter),995272721
2020-12-20,media,Heavyweight,7,,Ciryl Gane,Ciryl Gane,995272721
2020-12-20,media,Heavyweight,8,,Shamil Abdurakhimov,Shamil Abdurakhimov,995272721
2020-12-20,media,Heavyweight,9,,Augusto Sakai,Augusto Sakai,995272721
2020-12-20,media,Heavyweight,10,,Junior Dos Santos,Junior dos Santos,995272721
2020-12-20,media,Heavyweight,11,,Aleksei Oleinik,Aleksei Oleinik,995272721
2020-12-20,media,Heavyweight,12,,Walt Harris,Walt Harris (fighter),995272721
2020-12-20,media,Heavyweight,13,,Sergei Pavlovich,Sergei Pavlovich,995272721
2020-12-20,media,Heavyweight,14,,Blagoy Ivanov,Blagoy Ivanov,995272721
2020-12-20,media,Heavyweight,15,,Andrei Arlovski,Andrei Arlovski,995272721
2020-12-20,media,Light Heavyweight,0,,Jan Błachowicz,Jan Błachowicz,995272721
2020-12-20,media,Light Heavyweight,1,,Glover Teixeira,Glover Teixeira,995272721
2020-12-20,media,Light Heavyweight,2,,Thiago Santos,Thiago Santos,995272721
2020-12-20,media,Light Heavyweight,3,,Dominick Reyes,Dominick Reyes,995272721
2020-12-20,media,Light Heavyweight,4,,Aleksandar Rakić,Aleksandar Rakić,995272721
2020-12-20,media,Light Heavyweight,5,,Jiří Procházka,,995272721
2020-12-20,media,Light Heavyweight,6,,Anthony Smith,Anthony Smith (fighter),995272721
2020-12-20,media,Light Heavyweight,7,,Volkan Oezdemir,Volkan Oezdemir,995272721
2020-12-20,media,Light Heavyweight,8,,Nikita Krylov,Nikita Krylov,995272721
2020-12-20,media,Light Heavyweight,9,,Johnny Walker,Johnny Walker (fighter),995272721
2020-12-20,media,Light Heavyweight,10,,Misha Cirkunov,Misha Cirkunov,995272721
2020-12-20,media,Light Heavyweight,11,,Magomed Ankalaev,Magomed Ankalaev,995272721
2020-12-20,media,Light Heavyweight,12,T,Ryan Spann,Ryan Spann,995272721
2020-12-20,media,Light Heavyweight,12,T,Jimmy Crute,Jimmy Crute,995272721
2020-12-20,media,Light Heavyweight,14,,Paul Craig,Paul Craig,995272721
2020-12-20,media,Light Heavyweight,15,,Jamahal Hill,Jamahal Hill,995272721
2020-12-20,media,Lightweight,0,,Khabib Nurmagomedov,Khabib Nurmagomedov,995272721
2020-12-20,media,Lightweight,1,,Justin Gaethje,Justin Gaethje,995272721
2020-12-20,media,Lightweight,2,,Dustin Poirier,Dustin Poirier,995272721
2020-12-20,media,Lightweight,3,,Charles Oliveira,Charles Oliveira,995272721
2020-12-20,media,Lightweight,4,,Tony Ferguson,Tony Ferguson,995272721
2020-12-20,media,Lightweight,5,,Conor McGregor,Conor McGregor,995272721
2020-12-20,media,Lightweight,6,,Dan Hooker,Dan Hooker,995272721
2020-12-20,media,Lightweight,7,,Rafael dos Anjos,Rafael dos Anjos,995272721
2020-12-20,media,Lightweight,8,,Paul Felder,Paul Felder,995272721
2020-12-20,media,Lightweight,9,,Carlos Diego Ferreira,Carlos Diego Ferreira,995272721
2020-12-20,media,Lightweight,10,,Al Iaquinta,Al Iaquinta,995272721
2020-12-20,media,Lightweight,11,,Kevin Lee,Kevin Lee,995272721
2020-12-20,media,Lightweight,12,,Beneil Dariush,Beneil Dariush,995272721
2020-12-20,media,Lightweight,13,,Islam Makhachev,Islam Makhachev,995272721
2020-12-20,media,Lightweight,14,,Gregor Gillespie,Gregor Gillespie,995272721
2020-12-20,media,Lightweight,15,,Drew Dober,Drew Dober,995272721
2020-12-20,media,Middleweight,0,,Israel Adesanya,Israel Adesanya,995272721
2020-12-20,media,Middleweight,1,,Robert Whittaker,Robert Whittaker (fighter),995272721
2020-12-20,media,Middleweight,2,,Paulo Costa,Paulo Costa,995272721
2020-12-20,media,Middleweight,3,,Jared Cannonier,Jared Cannonier,995272721
2020-12-20,media,Middleweight,4,,Darren Till,Darren Till,995272721
2020-12-20,media,Middleweight,5,,Marvin Vettori,Marvin Vettori,995272721
2020-12-20,media,Middleweight,6,,Jack Hermansson,Jack Hermansson,995272721
2020-12-20,media,Middleweight,7,,Derek Brunson,Derek Brunson,995272721
2020-12-20,media,Middleweight,8,,Kelvin Gastelum,Kelvin Gastelum,995272721
2020-12-20,media,Middleweight,9,,Uriah Hall,Uriah Hall,995272721
2020-12-20,media,Middleweight,10,,Kevin Holland,Kevin Holland,995272721
2020-12-20,media,Middleweight,11,,Chris Weidman,Chris Weidman,995272721
2020-12-20,media,Middleweight,12,,Edmen Shahbazyan,Edmen Shahbazyan,995272721
2020-12-20,media,Middleweight,13,,Omari Akhmedov,Omari Akhmedov,995272721
2020-12-20,media,Middleweight,14,,Brad Tavares,Brad Tavares,995272721
2020-12-20,media,Middleweight,15,,Ian Heinisch,Ian Heinisch,995272721
2020-12-20,media,Welterweight,0,,Kamaru Usman,Kamaru Usman,995272721
2020-12-20,media,Welterweight,1,,Colby Covington,Colby Covington,995272721
2020-12-20,media,Welterweight,2,,Gilbert Burns,Gilbert Burns,995272721
2020-12-20,media,Welterweight,3,,Leon Edwards,Leon Edwards,995272721
2020-12-20,media,Welterweight,4,,Jorge Masvidal,Jorge Masvidal,995272721
2020-12-20,media,Welterweight,5,,Stephen Thompson,Stephen Thompson (fighter),995272721
2020-12-20,media,Welterweight,6,,Tyron Woodley,Tyron Woodley,995272721
2020-12-20,media,Welterweight,7,,Demian Maia,Demian Maia,995272721
2020-12-20,media,Welterweight,8,,Michael Chiesa,Michael Chiesa,995272721
2020-12-20,media,Welterweight,9,,Neil Magny,Neil Magny,995272721
2020-12-20,media,Welterweight,10,,Vicente Luque,Vicente Luque,995272721
2020-12-20,media,Welterweight,11,,Geoff Neal,Geoff Neal,995272721
2020-12-20,media,Welterweight,12,,Anthony Pettis,Anthony Pettis,995272721
2020-12-20,media,Welterweight,13,,Belal Muhammad,Belal Muhammad,995272721
2020-12-20,media,Welterweight,14,,Robbie Lawler,Robbie Lawler,995272721
2020-12-20,media,Welterweight,15,,Khamzat Chimaev,Khamzat Chimaev,995272721
2020-12-20,media,Women's Bantamweight,0,,Amanda Nunes,Amanda Nunes,995272721
2020-12-20,media,Women's Bantamweight,1,,Germaine de Randamie,Germaine de Randamie,995272721
2020-12-20,media,Women's Bantamweight,2,,Holly Holm,Holly Holm,995272721
2020-12-20,media,Women's Bantamweight,3,,Aspen Ladd,Aspen Ladd,995272721
2020-12-20,media,Women's Bantamweight,4,,Raquel Pennington,Raquel Pennington,995272721
2020-12-20,media,Women's Bantamweight,5,,Irene Aldana,Irene Aldana,995272721
2020-12-20,media,Women's Bantamweight,6,,Ketlen Vieira,Ketlen Vieira,995272721
2020-12-20,media,Women's Bantamweight,7,,Julianna Peña,Julianna Peña,995272721
2020-12-20,media,Women's Bantamweight,8,,Yana Kunitskaya,Yana Santos,995272721
2020-12-20,media,Women's Bantamweight,9,,Sara McMann,Sara McMann,995272721
2020-12-20,media,Women's Bantamweight,10,,Marion Reneau,Marion Reneau,995272721
2020-12-20,media,Women's Bantamweight,11,,Lina Länsberg,Lina Länsberg,995272721
2020-12-20,media,Women's Bantamweight,12,,Macy Chiasson,Macy Chiasson,995272721
2020-12-20,media,Women's Bantamweight,13,,Sijara Eubanks,Sijara Eubanks,995272721
2020-12-20,media,Women's Bantamweight,14,,Pannie Kianzad,Pannie Kianzad,995272721
2020-12-20,media,Women's Bantamweight,15,,Julia Avila,Julia Avila,995272721
2020-12-20,media,Women's Flyweight,0,,Valentina Shevchenko,Valentina Shevchenko,995272721
2020-12-20,media,Women's Flyweight,1,,Jéssica Andrade,Jéssica Andrade,995272721
2020-12-20,media,Women's Flyweight,2,,Katlyn Chookagian,Katlyn Cerminara,995272721
2020-12-20,media,Women's Flyweight,3,,Lauren Murphy,Lauren Murphy,995272721
2020-12-20,media,Women's Flyweight,4,,Jennifer Maia,Jennifer Maia,995272721
2020-12-20,media,Women's Flyweight,5,,Cynthia Calvillo,Cynthia Calvillo,995272721
2020-12-20,media,Women's Flyweight,6,,Jessica Eye,Jessica Eye,995272721
2020-12-20,media,Women's Flyweight,7,,Joanne Calderwood,Joanne Wood,995272721
2020-12-20,media,Women's Flyweight,8,,Roxanne Modafferi,Roxanne Modafferi,995272721
2020-12-20,media,Women's Flyweight,9,,Viviane Araújo,Viviane Araújo (fighter),995272721
2020-12-20,media,Women's Flyweight,10,,Maycee Barber,Maycee Barber,995272721
2020-12-20,media,Women's Flyweight,11,,Andrea Lee,Andrea Lee (fighter),995272721
2020-12-20,media,Women's Flyweight,12,,Alexis Davis,Alexis Davis (fighter),995272721
2020-12-20,media,Women's Flyweight,13,,Gillian Robertson,Gillian Robertson,995272721
2020-12-20,media,Women's Flyweight,14,,Antonina Shevchenko,Antonina Shevchenko,995272721
2020-12-20,media,Women's Flyweight,15,,Montana De La Rosa,Montana De La Rosa,995272721
2020-12-20,media,Women's Strawweight,0,,Zhang Weili,Zhang Weili,995272721
2020-12-20,media,Women's Strawweight,1,,Rose Namajunas,Rose Namajunas,995272721
2020-12-20,media,Women's Strawweight,2,,Joanna Jędrzejczyk,Joanna Jędrzejczyk,995272721
2020-12-20,media,Women's Strawweight,3,,Yan Xiaonan,Yan Xiaonan,995272721
2020-12-20,media,Women's Strawweight,4,,Carla Esparza,Carla Esparza,995272721
2020-12-20,media,Women's Strawweight,5,,Nina Ansaroff,Nina Nunes,995272721
2020-12-20,media,Women's Strawweight,6,,Cláudia Gadelha,Cláudia Gadelha,995272721
2020-12-20,media,Women's Strawweight,7,,Michelle Waterson,Michelle Waterson-Gomez,995272721
2020-12-20,media,Women's Strawweight,8,,Marina Rodriguez,Marina Rodriguez,995272721
2020-12-20,media,Women's Strawweight,9,T,Tecia Torres,Tecia Pennington,995272721
2020-12-20,media,Women's Strawweight,9,T,Amanda Ribas,Amanda Ribas,995272721
2020-12-20,media,Women's Strawweight,11,,Mackenzie Dern,Mackenzie Dern,995272721
2020-12-20,media,Women's Strawweight,12,,Angela Hill,Angela Hill,995272721
2020-12-20,media,Women's Strawweight,13,,Virna Jandiroba,Virna Jandiroba,995272721
2020-12-20,media,Women's Strawweight,14,,Felice Herrig,Felice Herrig,995272721
2020-12-20,media,Women's Strawweight,15,,Lívia Renata Souza,Lívia Renata Souza,995272721
2020-12-27,media,Bantamweight,0,,Petr Yan,Petr Yan,996508463
2020-12-27,media,Bantamweight,1,,Aljamain Sterling,Aljamain Sterling,996508463
2020-12-27,media,Bantamweight,2,,Cory Sandhagen,Cory Sandhagen,996508463
2020-12-27,media,Bantamweight,3,,Cody Garbrandt,Cody Garbrandt,996508463
2020-12-27,media,Bantamweight,4,,Frankie Edgar,Frankie Edgar,996508463
2020-12-27,media,Bantamweight,5,,Rob Font,Rob Font,996508463
2020-12-27,media,Bantamweight,6,,José Aldo,José Aldo,996508463
2020-12-27,media,Bantamweight,7,,Marlon Moraes,Marlon Moraes,996508463
2020-12-27,media,Bantamweight,8,,Pedro Munhoz,Pedro Munhoz,996508463
2020-12-27,media,Bantamweight,9,,Jimmie Rivera,Jimmie Rivera,996508463
2020-12-27,media,Bantamweight,10,,Raphael Assunção,Raphael Assunção,996508463
2020-12-27,media,Bantamweight,11,,Dominick Cruz,Dominick Cruz,996508463
2020-12-27,media,Bantamweight,12,,Merab Dvalishvili,Merab Dvalishvili,996508463
2020-12-27,media,Bantamweight,13,,Cody Stamann,Cody Stamann,996508463
2020-12-27,media,Bantamweight,14,,Song Yadong,Song Yadong,996508463
2020-12-27,media,Bantamweight,15,,Marlon Vera,Marlon Vera,996508463
2020-12-27,media,Featherweight,0,,Alexander Volkanovski,Alexander Volkanovski,996508463
2020-12-27,media,Featherweight,1,,Max Holloway,Max Holloway,996508463
2020-12-27,media,Featherweight,2,,Brian Ortega,Brian Ortega,996508463
2020-12-27,media,Featherweight,3,,Zabit Magomedsharipov,Zabit Magomedsharipov,996508463
2020-12-27,media,Featherweight,4,,Yair Rodríguez,Yair Rodríguez,996508463
2020-12-27,media,Featherweight,5,,Chan Sung Jung,The Korean Zombie,996508463
2020-12-27,media,Featherweight,6,,Calvin Kattar,Calvin Kattar,996508463
2020-12-27,media,Featherweight,7,,Josh Emmett,Josh Emmett,996508463
