fight_id,round_no,r_id,b_id,r_kd,b_kd,r_sig_landed,r_sig_atmp,b_sig_landed,b_sig_atmp,r_total_str_landed,r_total_str_atmp,b_total_str_landed,b_total_str_atmp,r_td_success,r_td_atmp,b_td_success,b_td_atmp,r_sub_att,b_sub_att,r_rev,b_rev,r_ctrl,b_ctrl,r_sig_str_landed_head,r_sig_str_atmp_head,b_sig_str_landed_head,b_sig_str_atmp_head,r_sig_str_landed_body,r_sig_str_atmp_body,b_sig_str_landed_body,b_sig_str_atmp_body,r_sig_str_landed_leg,r_sig_str_atmp_leg,b_sig_str_landed_leg,b_sig_str_atmp_leg,r_sig_str_landed_distance,r_sig_str_atmp_distance,b_sig_str_landed_distance,b_sig_str_atmp_distance,r_sig_str_landed_clinch,r_sig_str_atmp_clinch,b_sig_str_landed_clinch,b_sig_str_atmp_clinch,r_sig_str_landed_ground,r_sig_str_atmp_ground,b_sig_str_landed_ground,b_sig_str_atmp_ground
d359fe8a99250f64,1,a08d909a5be6f410,497ba5b12a4bfc47,0,0,11,41,6,30,17,47,11,35,0,0,0,4,0,0,0,0,0:00,0:49,9,38,3,26,1,2,1,1,1,1,2,3,10,40,4,22,1,1,2,8,0,0,0,0
5e1b0e52d2bb1b5c,2,2ee09ec2a0695eb9,b6b12014698cc345,0,0,3,16,8,15,3,16,17,24,0,3,1,1,0,1,0,0,0:35,1:38,2,15,5,12,1,1,1,1,0,0,2,2,2,15,4,10,1,1,3,4,0,0,1,1
20787d716f2450b8,2,50cc91ce2982785d,b6b12014698cc345,0,0,28,40,4,14,117,138,22,35,2,3,0,0,2,0,0,0,,,19,30,2,11,7,8,1,2,2,2,1,1,3,8,2,11,0,0,0,1,25,32,2,2
d359fe8a99250f64,2,a08d909a5be6f410,497ba5b12a4bfc47,0,0,8,34,10,28,12,38,23,42,0,0,0,6,0,0,0,0,0:17,1:07,7,33,7,25,0,0,0,0,1,1,3,3,7,31,7,22,1,3,3,6,0,0,0,0
5e1b0e52d2bb1b5c,3,2ee09ec2a0695eb9,b6b12014698cc345,0,1,14,22,8,15,43,57,16,23,0,0,0,0,0,0,1,0,3:10,1:01,9,16,3,9,5,6,4,5,0,0,1,1,0,3,0,2,0,1,5,7,14,18,3,6
d359fe8a99250f64,3,a08d909a5be6f410,497ba5b12a4bfc47,0,0,10,42,11,47,24,56,30,68,0,0,0,6,0,0,0,0,0:06,1:45,8,40,7,43,2,2,1,1,0,0,3,3,10,42,8,38,0,0,3,9,0,0,0,0
e1563825c36aad26,1,24b033b3daf1c9df,a08d909a5be6f410,1,0,29,63,2,7,33,72,2,7,0,0,0,2,0,0,0,0,0:59,0:00,27,61,2,7,0,0,0,0,2,2,0,0,5,14,2,7,0,0,0,0,24,49,0,0
2270b89b17067838,1,a08d909a5be6f410,ccdd90bd1fc7dab6,0,0,6,28,9,28,6,28,9,28,0,0,0,0,0,0,0,0,0:00,0:22,3,23,4,22,2,3,0,0,1,2,5,6,6,28,9,27,0,0,0,1,0,0,0,0
3ce9fb5e3bdee7b0,1,fa315e6c77eee106,a08d909a5be6f410,0,0,15,28,9,24,21,34,17,32,0,0,0,0,0,0,0,0,1:56,0:00,1,8,4,18,4,6,5,5,10,14,0,1,12,23,3,16,3,5,6,8,0,0,0,0
2270b89b17067838,2,a08d909a5be6f410,ccdd90bd1fc7dab6,0,0,7,30,6,28,7,30,11,33,0,0,1,1,0,0,0,0,0:00,0:46,4,27,3,23,2,2,0,0,1,1,3,5,7,30,5,25,0,0,1,1,0,0,0,2
3ce9fb5e3bdee7b0,2,fa315e6c77eee106,a08d909a5be6f410,0,0,9,13,3,7,22,27,17,21,1,1,0,2,0,0,0,0,3:16,0:51,3,6,2,5,1,1,1,2,5,6,0,0,4,7,2,5,2,2,1,2,3,4,0,0
2270b89b17067838,3,a08d909a5be6f410,ccdd90bd1fc7dab6,0,0,6,39,13,35,6,39,15,37,0,0,1,2,0,0,0,0,0:00,0:22,4,35,6,27,1,3,0,0,1,1,7,8,6,39,13,34,0,0,0,1,0,0,0,0
3ce9fb5e3bdee7b0,3,fa315e6c77eee106,a08d909a5be6f410,0,1,9,24,9,24,12,27,45,62,0,1,1,1,0,2,0,0,1:58,1:19,4,12,7,21,1,4,2,2,4,8,0,1,2,14,3,11,4,4,2,4,3,6,4,9
92ade8f34a00748c,1,265589bdd93e7ce5,0c1773639c795466,0,0,13,36,23,76,15,38,25,78,0,2,0,0,0,0,0,0,,,0,14,17,67,4,9,0,2,9,13,6,7,12,35,22,75,1,1,1,1,0,0,0,0
92ade8f34a00748c,2,265589bdd93e7ce5,0c1773639c795466,0,1,5,9,9,18,5,9,9,18,0,0,0,0,0,0,0,0,,,0,1,5,13,2,4,1,1,3,4,3,4,5,9,7,16,0,0,0,0,0,0,2,2
c7fb90f1355291e4,1,5d495dec23d7c68e,33a8708747b7f943,0,0,9,16,2,8,16,24,9,16,1,1,0,2,0,1,0,0,3:28,0:13,7,14,1,4,0,0,0,3,2,2,1,1,7,14,2,7,1,1,0,1,1,1,0,0
c7fb90f1355291e4,2,5d495dec23d7c68e,33a8708747b7f943,0,0,8,10,1,7,27,31,5,11,1,1,0,1,0,0,0,0,3:08,0:34,7,9,1,5,1,1,0,2,0,0,0,0,6,8,1,7,2,2,0,0,0,0,0,0
c7fb90f1355291e4,3,5d495dec23d7c68e,33a8708747b7f943,0,0,16,43,6,21,17,44,6,21,0,1,0,3,0,0,0,0,0:00,0:00,12,36,2,14,2,5,2,5,2,2,2,2,15,42,6,21,1,1,0,0,0,0,0,0
581292ffe5b09344,1,21b813b919776d90,5d495dec23d7c68e,0,0,5,9,3,5,5,9,10,13,0,0,1,2,0,1,0,0,0:00,1:42,2,6,0,2,1,1,0,0,2,2,3,3,5,9,3,5,0,0,0,0,0,0,0,0
9479ba3cdcb1e513,1,5d495dec23d7c68e,a57cb948c4c70a47,0,0,2,7,35,53,11,16,61,83,0,0,1,1,0,0,0,0,0:00,4:18,0,5,32,50,0,0,0,0,2,2,3,3,2,7,3,4,0,0,0,0,0,0,32,49
19fe7177254802d1,1,480779d7f9a424d3,5d495dec23d7c68e,0,0,18,42,16,45,18,42,36,76,0,1,0,2,0,0,0,0,0:02,0:35,5,21,10,39,4,10,1,1,9,11,5,5,17,41,16,44,1,1,0,0,0,0,0,1
19fe7177254802d1,2,480779d7f9a424d3,5d495dec23d7c68e,0,0,19,36,8,40,19,36,8,40,0,0,2,2,0,0,0,0,0:00,1:22,10,23,8,40,4,7,0,0,5,6,0,0,19,36,8,40,0,0,0,0,0,0,0,0
19fe7177254802d1,3,480779d7f9a424d3,5d495dec23d7c68e,0,0,21,51,15,58,41,76,20,63,0,0,1,1,0,0,0,0,0:00,0:38,14,36,14,57,6,13,0,0,1,2,1,1,21,51,15,58,0,0,0,0,0,0,0,0
560f1e26c2a6690a,1,c4d039123e62f6a9,5d495dec23d7c68e,0,0,6,16,6,19,11,22,25,38,0,0,1,2,0,0,0,0,0:00,3:56,2,10,6,19,3,4,0,0,1,2,0,0,6,16,6,19,0,0,0,0,0,0,0,0
560f1e26c2a6690a,2,c4d039123e62f6a9,5d495dec23d7c68e,0,1,30,52,23,56,33,55,28,61,0,0,0,1,0,0,0,0,0:00,1:01,22,37,21,53,4,11,1,2,4,4,1,1,30,51,21,52,0,1,1,2,0,0,1,2
560f1e26c2a6690a,3,c4d039123e62f6a9,5d495dec23d7c68e,0,0,30,77,28,75,32,79,29,76,0,1,0,3,0,0,0,0,0:08,0:29,22,63,26,72,7,12,1,2,1,2,1,1,29,76,26,73,1,1,2,2,0,0,0,0
a941c4e25ddddfff,1,5d495dec23d7c68e,e1d40e8782d80bc2,0,0,5,47,5,20,12,60,5,22,0,1,0,0,0,0,0,0,1:16,0:00,4,46,1,14,1,1,4,6,0,0,0,0,5,47,5,20,0,0,0,0,0,0,0,0
a941c4e25ddddfff,2,5d495dec23d7c68e,e1d40e8782d80bc2,0,0,6,56,12,34,6,56,14,36,0,0,0,0,0,0,0,0,0:11,0:17,3,51,4,19,2,4,4,10,1,1,4,5,6,56,12,34,0,0,0,0,0,0,0,0
1114cd1515cf3b8f,1,2804ce8dadab5770,5d495dec23d7c68e,0,0,18,26,11,44,35,44,17,51,0,0,1,3,0,0,0,0,0:00,2:43,12,20,8,41,1,1,2,2,5,5,1,1,12,19,7,40,1,1,1,1,5,6,3,3
a941c4e25ddddfff,3,5d495dec23d7c68e,e1d40e8782d80bc2,0,0,4,29,10,25,17,49,11,26,2,4,0,0,2,0,0,0,2:53,0:00,3,26,1,14,1,3,0,1,0,0,9,10,2,26,10,24,0,0,0,1,2,3,0,0
1114cd1515cf3b8f,2,2804ce8dadab5770,5d495dec23d7c68e,0,1,13,21,12,37,13,21,12,38,0,0,0,0,0,0,0,0,0:00,0:04,8,15,12,37,3,4,0,0,2,2,0,0,12,20,8,32,1,1,1,1,0,0,3,4
e9f00c16810e0e61,1,4144798612ef96e5,045f25b3a4c08e81,0,0,13,24,0,7,13,24,0,7,1,1,0,0,1,0,0,0,0:33,0:00,11,22,0,7,1,1,0,0,1,1,0,0,3,6,0,7,0,0,0,0,10,18,0,0
437c6e18f41287f1,1,045f25b3a4c08e81,e9ac7bfb65c25497,0,1,11,31,11,32,11,31,14,36,0,0,0,0,0,0,0,0,0:00,0:36,8,28,3,18,2,2,4,10,1,1,4,4,11,31,9,28,0,0,2,4,0,0,0,0
437c6e18f41287f1,2,045f25b3a4c08e81,e9ac7bfb65c25497,0,0,9,50,10,23,9,50,10,23,0,0,0,0,0,0,0,0,0:00,0:00,4,43,5,18,5,6,2,2,0,1,3,3,9,50,9,22,0,0,1,1,0,0,0,0
437c6e18f41287f1,3,045f25b3a4c08e81,e9ac7bfb65c25497,0,0,11,68,11,40,11,68,11,40,0,0,0,0,0,0,0,0,0:00,0:00,7,64,7,34,3,3,2,3,1,1,2,3,11,68,11,40,0,0,0,0,0,0,0,0
72d703db67371e1d,1,52e76bb4b3e852f3,045f25b3a4c08e81,0,0,11,27,1,15,35,51,4,18,1,1,0,0,1,0,0,0,3:09,0:00,9,23,0,13,0,2,1,1,2,2,0,1,5,16,1,15,0,1,0,0,6,10,0,0
e59aabdfba9d6c45,1,045f25b3a4c08e81,dea070ed4a2a8281,1,0,5,36,16,44,10,41,21,49,0,0,1,2,0,0,0,0,0:03,1:37,5,35,7,30,0,0,3,8,0,1,6,6,4,32,10,33,1,4,1,1,0,0,5,10
7aede55e4e47c698,1,37d5b176d438d2a5,045f25b3a4c08e81,0,0,15,32,13,52,15,32,16,55,0,1,0,0,0,0,0,0,0:18,0:00,6,23,8,42,6,6,2,2,3,3,3,8,10,25,11,50,5,7,2,2,0,0,0,0
09f5fb0bec3c948a,1,0d8011111be000b2,045f25b3a4c08e81,0,0,39,84,20,81,39,84,20,81,0,0,0,0,0,0,0,0,0:00,0:00,29,72,7,59,7,9,5,13,3,3,8,9,39,84,20,81,0,0,0,0,0,0,0,0
e59aabdfba9d6c45,2,045f25b3a4c08e81,dea070ed4a2a8281,0,1,1,10,11,27,1,10,11,27,0,0,0,0,0,0,0,0,0:00,0:03,1,9,7,20,0,1,1,4,0,0,3,3,1,10,8,22,0,0,0,0,0,0,3,5
7aede55e4e47c698,2,37d5b176d438d2a5,045f25b3a4c08e81,0,0,8,20,8,31,35,51,10,33,1,1,0,0,0,0,0,0,2:15,0:00,8,18,4,25,0,2,1,3,0,0,3,3,7,19,8,30,0,0,0,1,1,1,0,0
a4b1565a356618d3,1,5d495dec23d7c68e,36e78278a77006d4,0,0,31,83,36,77,35,90,41,83,3,5,0,0,0,0,0,0,1:54,0:04,26,78,26,64,1,1,4,6,4,4,6,7,31,83,36,77,0,0,0,0,0,0,0,0
09f5fb0bec3c948a,2,0d8011111be000b2,045f25b3a4c08e81,0,0,27,60,10,69,27,60,10,69,0,0,0,0,0,0,0,0,0:00,0:00,22,52,4,43,5,8,5,21,0,0,1,5,27,60,10,69,0,0,0,0,0,0,0,0
7aede55e4e47c698,3,37d5b176d438d2a5,045f25b3a4c08e81,0,0,11,19,0,15,40,52,4,20,1,1,0,0,0,0,0,0,2:33,0:00,10,17,0,13,0,0,0,0,1,2,0,2,7,13,0,15,0,0,0,0,4,6,0,0
a4b1565a356618d3,2,5d495dec23d7c68e,36e78278a77006d4,0,0,18,30,5,15,50,66,13,29,3,4,0,0,0,1,0,0,3:55,0:03,18,30,3,12,0,0,0,1,0,0,2,2,9,17,5,15,0,1,0,0,9,12,0,0
09f5fb0bec3c948a,3,0d8011111be000b2,045f25b3a4c08e81,0,0,40,83,18,102,40,83,18,102,0,0,0,0,0,0,0,0,0:00,0:00,37,79,8,74,3,4,8,25,0,0,2,3,40,83,18,102,0,0,0,0,0,0,0,0
a4b1565a356618d3,3,5d495dec23d7c68e,36e78278a77006d4,0,0,61,119,33,89,61,119,33,90,0,1,0,0,0,0,0,0,0:00,0:00,57,113,22,68,4,6,4,13,0,0,7,8,61,119,33,89,0,0,0,0,0,0,0,0
f1afa75c8d492550,1,0e21976afc92e4d1,045f25b3a4c08e81,0,1,13,27,10,17,54,79,18,33,2,2,0,0,0,0,0,0,4:17,0:01,12,24,7,13,1,3,3,4,0,0,0,0,2,9,4,7,0,0,0,0,11,18,6,10
3fc8afbb23b9ac16,1,4959f10a62f3fec3,19b7738321cfae42,0,0,37,87,24,64,39,89,26,66,0,0,0,0,0,0,0,0,0:00,0:05,25,69,21,60,10,15,3,4,2,3,0,0,32,80,19,59,5,7,5,5,0,0,0,0
17616514e8fdacb9,1,9673a497a9da119a,19b7738321cfae42,0,0,4,16,5,7,71,89,14,19,0,0,1,1,5,0,0,0,0:18,2:25,0,12,1,3,3,3,4,4,1,1,0,0,4,16,5,7,0,0,0,0,0,0,0,0
f1afa75c8d492550,2,0e21976afc92e4d1,045f25b3a4c08e81,0,1,23,56,32,74,24,57,32,74,1,1,0,0,0,0,0,0,0:12,0:12,13,44,26,62,5,6,4,7,5,6,2,5,23,56,28,67,0,0,0,0,0,0,4,7
3fc8afbb23b9ac16,2,4959f10a62f3fec3,19b7738321cfae42,0,0,37,80,23,70,46,89,35,82,0,0,0,2,0,0,0,0,0:00,1:21,26,65,17,61,7,11,5,7,4,4,1,2,35,78,18,63,2,2,5,7,0,0,0,0
3fc8afbb23b9ac16,3,4959f10a62f3fec3,19b7738321cfae42,0,0,60,104,33,76,61,105,45,88,0,0,0,3,0,0,0,0,0:00,1:20,51,89,27,68,9,15,6,8,0,0,0,0,56,99,29,72,4,5,4,4,0,0,0,0
463a9cdea031d084,1,19b7738321cfae42,8126e4dff0cdf69e,0,0,20,30,18,52,51,66,30,65,2,2,0,0,0,0,0,0,,,19,28,12,44,1,2,5,6,0,0,1,2,12,19,17,49,1,2,1,3,7,9,0,0
463a9cdea031d084,2,19b7738321cfae42,8126e4dff0cdf69e,0,0,31,47,49,110,40,57,55,123,1,3,0,0,0,0,0,0,,,29,44,26,80,1,2,16,22,1,1,7,8,28,43,47,108,0,0,2,2,3,4,0,0
463a9cdea031d084,3,19b7738321cfae42,8126e4dff0cdf69e,0,0,37,55,45,118,58,77,52,126,2,3,0,0,0,0,0,0,,,32,50,31,103,4,4,11,12,1,1,3,3,31,49,38,109,4,4,7,9,2,2,0,0
22a9e7bb83b2ab13,1,3410cf010558dc8b,6a92caba39b64752,1,0,1,9,1,5,1,9,1,5,0,0,0,0,0,0,0,0,0:02,0:00,1,9,1,5,0,0,0,0,0,0,0,0,1,9,1,5,0,0,0,0,0,0,0,0
e1e31a8dfa9c27f6,1,19b7738321cfae42,2244d9a2b64b8c3b,0,1,13,22,46,95,16,25,72,125,0,1,0,0,0,0,0,0,0:00,1:26,12,21,32,73,1,1,10,18,0,0,4,4,13,22,27,68,0,0,15,21,0,0,4,6
65a949fe2172a7ed,1,d31a5546c0e9b213,9acf42aebe9bb895,0,0,14,29,8,15,23,41,28,36,0,0,0,1,1,0,0,0,,,12,27,4,10,2,2,0,0,0,0,4,5,2,10,5,11,1,1,3,4,11,18,0,0
a5be1796c1506f33,1,6a92caba39b64752,48544433372ecfa6,0,0,10,28,19,52,15,35,22,60,2,3,0,3,0,0,0,0,1:19,0:37,7,25,12,45,3,3,2,2,0,0,5,5,9,27,18,49,0,0,1,3,1,1,0,0
e1e31a8dfa9c27f6,2,19b7738321cfae42,2244d9a2b64b8c3b,0,0,9,16,3,5,32,41,3,5,1,1,0,0,1,0,0,0,1:14,0:00,9,16,3,5,0,0,0,0,0,0,0,0,4,10,3,5,0,0,0,0,5,6,0,0
a5be1796c1506f33,2,6a92caba39b64752,48544433372ecfa6,0,0,11,26,17,39,26,46,25,48,1,2,0,2,0,0,0,0,2:10,0:29,7,20,13,34,4,6,3,4,0,0,1,1,9,23,17,39,1,2,0,0,1,1,0,0
a5be1796c1506f33,3,6a92caba39b64752,48544433372ecfa6,1,0,14,29,17,41,14,30,18,44,0,0,0,2,0,0,0,0,0:02,0:00,9,20,11,35,5,9,4,4,0,0,2,2,13,28,17,41,0,0,0,0,1,1,0,0
aacf867c219eaa2b,1,0ee783aa00e468f0,6a92caba39b64752,0,0,11,36,1,46,11,36,1,46,0,0,0,1,0,0,0,0,,,7,32,1,44,4,4,0,2,0,0,0,0,8,33,1,45,3,3,0,1,0,0,0,0
aacf867c219eaa2b,2,0ee783aa00e468f0,6a92caba39b64752,1,0,10,31,4,29,21,42,6,32,0,0,1,1,0,0,0,0,,,8,29,2,24,2,2,2,5,0,0,0,0,6,26,3,25,0,0,0,1,4,5,1,3
51808d929c84b8ae,1,5331b25a60417ffb,1bcaac2d99b90fce,0,0,14,29,5,17,32,47,6,18,0,0,1,1,0,0,1,0,1:37,0:18,5,18,3,15,1,1,1,1,8,10,1,1,14,29,5,17,0,0,0,0,0,0,0,0
51808d929c84b8ae,2,5331b25a60417ffb,1bcaac2d99b90fce,0,0,19,71,10,45,19,71,10,45,0,0,1,1,0,0,0,0,0:00,0:06,12,60,7,42,2,3,3,3,5,8,0,0,19,71,10,45,0,0,0,0,0,0,0,0
51808d929c84b8ae,3,5331b25a60417ffb,1bcaac2d99b90fce,0,0,17,52,4,21,19,54,8,25,0,0,1,1,0,0,0,0,0:34,1:04,12,45,3,18,1,1,1,3,4,6,0,0,15,50,4,20,2,2,0,0,0,0,0,1
e7d444e279914116,1,d43a048a880efdff,6a92caba39b64752,0,0,23,39,13,37,57,73,19,43,0,0,2,3,0,0,0,0,0:32,2:27,10,25,7,30,6,7,5,6,7,7,1,1,9,17,5,24,13,21,6,10,1,1,2,3
e7d444e279914116,2,d43a048a880efdff,6a92caba39b64752,0,0,20,30,7,19,87,97,15,27,0,0,1,2,1,0,0,0,0:55,2:41,4,14,4,16,5,5,3,3,11,11,0,0,5,14,4,15,15,16,2,3,0,0,1,1
e7d444e279914116,3,d43a048a880efdff,6a92caba39b64752,1,0,10,32,25,48,64,86,42,65,0,1,1,1,0,0,0,0,0:02,1:51,10,29,21,42,0,1,4,6,0,2,0,0,8,28,13,30,1,3,10,13,1,1,2,5
1ac335f049ed4e5e,1,6a92caba39b64752,394f55ebca199124,0,0,7,20,5,9,7,20,5,9,1,3,0,0,0,0,0,0,0:45,0:00,5,16,0,4,0,1,1,1,2,3,4,4,1,13,5,9,2,3,0,0,4,4,0,0
7da4527386346ef5,1,0b935b9bbbe5fc07,6a92caba39b64752,0,1,1,7,17,21,12,21,27,35,0,0,1,1,0,0,0,0,,,0,6,17,21,1,1,0,0,0,0,0,0,0,6,1,4,1,1,1,1,0,0,15,16
c742bd1673635ded,1,6a92caba39b64752,cb46dface0e28a2c,1,0,4,4,1,2,4,4,1,2,0,0,0,0,0,0,0,0,0:05,0:00,4,4,0,0,0,0,0,1,0,0,1,1,1,1,1,2,0,0,0,0,3,3,0,0
7929542a0003799f,1,05866d8c3a321856,6a92caba39b64752,0,0,14,23,21,31,25,34,32,42,0,0,0,2,0,0,0,0,0:57,2:21,6,15,2,11,4,4,11,12,4,4,8,8,2,8,0,9,12,15,21,22,0,0,0,0
7929542a0003799f,2,05866d8c3a321856,6a92caba39b64752,0,0,15,29,15,28,23,37,24,37,1,1,0,4,0,0,0,0,1:55,1:44,1,15,4,15,9,9,10,12,5,5,1,1,0,12,4,16,15,17,11,12,0,0,0,0
7929542a0003799f,3,05866d8c3a321856,6a92caba39b64752,0,0,11,37,14,26,24,50,18,30,0,2,1,2,0,0,0,0,1:22,1:29,9,34,5,17,2,3,5,5,0,0,4,4,3,25,3,15,8,12,11,11,0,0,0,0
42957e04417af1d8,1,a7f4d0902bb64092,6a92caba39b64752,0,0,5,6,12,13,8,9,33,34,0,0,2,4,0,0,0,0,0:00,4:46,2,3,8,9,1,1,4,4,2,2,0,0,3,4,0,0,2,2,3,3,0,0,9,10
3fe41b95899316d5,1,5be86bb2f78fef2f,6a92caba39b64752,0,0,16,21,13,21,31,37,26,35,0,0,1,1,0,0,0,0,1:05,3:01,4,9,4,12,7,7,1,1,5,5,8,8,0,4,0,2,14,15,9,14,2,2,4,5
42957e04417af1d8,2,a7f4d0902bb64092,6a92caba39b64752,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0:04,0:00,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3fe41b95899316d5,2,5be86bb2f78fef2f,6a92caba39b64752,0,0,15,18,2,5,35,38,3,6,0,2,0,3,0,0,0,0,1:42,0:34,12,15,2,5,2,2,0,0,1,1,0,0,0,2,2,5,3,3,0,0,12,13,0,0
0ae3cd1f3ffc607e,1,325550dab63fb25a,c47df9303d318c67,0,0,8,18,6,18,11,25,16,33,0,0,3,4,0,1,1,1,,,7,17,4,15,0,0,2,3,1,1,0,0,7,12,2,5,1,6,0,1,0,0,4,12
0ae3cd1f3ffc607e,2,325550dab63fb25a,c47df9303d318c67,0,0,2,5,16,28,2,6,32,46,0,0,1,1,0,0,1,1,,,1,4,15,27,1,1,1,1,0,0,0,0,1,3,0,1,1,2,0,0,0,0,16,27
0ae3cd1f3ffc607e,3,325550dab63fb25a,c47df9303d318c67,0,0,1,4,14,20,3,8,55,67,0,0,1,1,0,0,0,0,,,1,4,12,18,0,0,2,2,0,0,0,0,1,3,0,0,0,0,0,0,0,1,14,20
1317d7cd79495a0e,1,abd5fb12437eda21,5331b25a60417ffb,0,0,10,27,12,32,14,31,13,34,0,3,0,0,0,1,0,0,1:44,0:03,9,25,5,25,1,1,0,0,0,1,7,7,4,21,12,32,6,6,0,0,0,0,0,0
1317d7cd79495a0e,2,abd5fb12437eda21,5331b25a60417ffb,0,0,8,28,15,37,16,36,21,43,0,3,0,0,0,1,0,0,1:00,0:08,6,24,7,29,0,1,0,0,2,3,8,8,8,28,15,37,0,0,0,0,0,0,0,0
1317d7cd79495a0e,3,abd5fb12437eda21,5331b25a60417ffb,0,0,12,37,14,71,13,38,14,71,0,3,0,0,0,0,0,0,0:00,0:00,11,35,10,65,1,2,0,0,0,0,4,6,12,37,14,71,0,0,0,0,0,0,0,0
52e4f12eaeffd142,1,5331b25a60417ffb,55ee431411ccf07a,0,0,8,23,13,28,12,28,16,32,0,0,1,3,0,0,0,0,0:56,0:45,6,19,4,18,1,2,3,4,1,2,6,6,6,21,8,23,2,2,3,3,0,0,2,2
eafda776967c6444,1,5331b25a60417ffb,1f4b04a926ef1287,0,0,21,58,31,79,22,59,31,79,0,1,0,0,0,0,0,0,0:00,0:24,15,50,15,55,3,4,4,8,3,4,12,16,21,58,31,79,0,0,0,0,0,0,0,0
52e4f12eaeffd142,2,5331b25a60417ffb,55ee431411ccf07a,0,0,3,8,7,16,8,15,30,43,0,0,2,3,0,0,0,0,0:00,4:05,3,8,6,14,0,0,0,1,0,0,1,1,1,6,2,8,0,0,0,0,2,2,5,8
318449b3f9346566,1,5331b25a60417ffb,948880beac71f028,0,0,6,19,25,39,8,22,31,47,1,6,0,0,0,0,0,0,2:39,0:04,4,14,9,18,2,4,6,9,0,1,10,12,2,12,16,26,4,7,9,13,0,0,0,0
8156479490877d08,1,5331b25a60417ffb,c17041f1bb5768d8,0,0,10,21,3,9,32,47,6,13,1,2,0,0,0,0,0,0,4:14,0:00,7,17,2,6,3,4,1,2,0,0,0,1,2,8,1,6,2,4,2,3,6,9,0,0
d2b5ce5548b71668,1,5331b25a60417ffb,65ddc8a9ac4e8531,0,0,15,41,8,23,23,49,10,25,0,0,1,1,0,0,0,0,0:00,0:50,11,37,5,16,2,2,2,5,2,2,1,2,13,36,7,22,2,5,1,1,0,0,0,0
60cc0ac9ace28324,1,a845f0735bc67405,5331b25a60417ffb,0,0,14,31,6,26,17,34,12,32,0,0,0,0,1,0,1,1,0:25,1:01,10,25,3,22,3,4,0,0,1,2,3,4,14,31,6,26,0,0,0,0,0,0,0,0
eafda776967c6444,2,5331b25a60417ffb,1f4b04a926ef1287,0,0,26,83,35,94,26,83,35,94,0,0,0,1,0,0,0,0,0:00,0:00,24,80,22,73,0,0,7,12,2,3,6,9,26,83,35,94,0,0,0,0,0,0,0,0
68ba4aca75b02496,1,4c7781da8c6cae93,5331b25a60417ffb,0,0,26,51,11,40,27,52,11,40,0,1,0,0,0,0,0,0,0:21,0:15,7,28,9,38,14,18,1,1,5,5,1,1,24,49,11,40,2,2,0,0,0,0,0,0
52e4f12eaeffd142,3,5331b25a60417ffb,55ee431411ccf07a,0,0,4,10,0,2,36,53,1,3,0,0,1,1,1,0,1,0,4:15,0:12,4,10,0,1,0,0,0,0,0,0,0,1,2,8,0,2,0,0,0,0,2,2,0,0
318449b3f9346566,2,5331b25a60417ffb,948880beac71f028,0,0,41,93,45,81,41,93,45,81,0,0,0,1,0,0,0,0,0:00,0:15,40,91,17,48,1,2,15,19,0,0,13,14,39,91,44,80,2,2,1,1,0,0,0,0
8156479490877d08,2,5331b25a60417ffb,c17041f1bb5768d8,0,0,5,9,5,12,25,33,8,17,1,2,0,0,0,0,0,1,3:36,0:40,4,7,2,8,1,1,2,3,0,1,1,1,1,3,4,9,0,0,1,3,4,6,0,0
d2b5ce5548b71668,2,5331b25a60417ffb,65ddc8a9ac4e8531,0,0,20,45,12,36,20,45,12,36,0,0,0,1,1,0,0,0,0:00,0:09,18,42,9,32,1,2,2,2,1,1,1,2,20,45,12,36,0,0,0,0,0,0,0,0
60cc0ac9ace28324,2,a845f0735bc67405,5331b25a60417ffb,0,0,9,36,15,51,9,36,17,53,0,0,0,0,0,0,0,0,0:00,0:00,5,29,11,47,2,4,0,0,2,3,4,4,8,35,14,50,1,1,1,1,0,0,0,0
eafda776967c6444,3,5331b25a60417ffb,1f4b04a926ef1287,0,0,35,85,26,81,35,85,26,81,1,1,0,0,1,0,0,0,0:00,0:27,31,81,14,67,1,1,8,9,3,3,4,5,32,82,25,79,1,1,1,2,2,2,0,0
68ba4aca75b02496,2,4c7781da8c6cae93,5331b25a60417ffb,0,1,6,11,16,25,8,14,17,26,0,0,0,0,0,1,0,0,0:00,3:16,1,4,15,24,4,5,0,0,1,2,1,1,4,9,3,6,1,1,2,2,1,1,11,17
318449b3f9346566,3,5331b25a60417ffb,948880beac71f028,0,0,13,29,17,30,15,32,18,31,1,1,0,0,1,0,0,0,1:22,0:00,11,27,5,15,1,1,7,9,1,1,5,6,12,28,17,30,1,1,0,0,0,0,0,0
8156479490877d08,3,5331b25a60417ffb,c17041f1bb5768d8,0,0,5,10,3,9,26,39,14,21,0,2,0,0,0,0,0,0,4:34,0:00,1,6,1,6,3,3,1,2,1,1,1,1,1,3,1,5,4,7,2,4,0,0,0,0
d2b5ce5548b71668,3,5331b25a60417ffb,65ddc8a9ac4e8531,0,0,21,47,4,24,22,48,4,24,0,0,1,3,1,0,1,0,0:31,0:40,19,45,2,22,2,2,2,2,0,0,0,0,16,40,4,24,2,4,0,0,3,3,0,0
