date,system,division,rank,note,fighter,fighter_id
2025-11-09,media,Heavyweight,14,,Valter Walker,f5779a2303ed76ec
2025-11-09,media,Heavyweight,15,,Tallison Teixeira,17923f676f100e16
2025-11-09,media,Light Heavyweight,0,,Alex Pereira,e5549c82bfb5582d
2025-11-09,media,Light Heavyweight,1,T,Jiří Procházka,009341ed974bad72
2025-11-09,media,Light Heavyweight,1,T,Magomed Ankalaev,d802174b0c0c1f4e
2025-11-09,media,Light Heavyweight,3,,Carlos Ulberg,9014c02eff8b3d62
2025-11-09,media,Light Heavyweight,4,,Khalil Rountree Jr.,749f572d1d3161fb
2025-11-09,media,Light Heavyweight,5,,Jan Błachowicz,99df7d0a2a08a8a8
2025-11-09,media,Light Heavyweight,6,,Jamahal Hill,5444c5a201d3ee5a
2025-11-09,media,Light Heavyweight,7,,Azamat Murzakanov,e90a2f22417af68e
2025-11-09,media,Light Heavyweight,8,,Dominick Reyes,2e19380f34871c6a
2025-11-09,media,Light Heavyweight,9,,Volkan Oezdemir,0845c81e37d3bcb3
2025-11-09,media,Light Heavyweight,10,,Aleksandar Rakić,333b9e5c723ac873
2025-11-09,media,Light Heavyweight,11,,Bogdan Guskov,ef5dcb10d2bd4b0f
2025-11-09,media,Light Heavyweight,12,,Johnny Walker,c21f26bbde777573
2025-11-09,media,Light Heavyweight,13,,Nikita Krylov,1091d4d957141094
2025-11-09,media,Light Heavyweight,14,,Alonzo Menifield,a495f599e787614f
2025-11-09,media,Light Heavyweight,15,,Zhang Mingyang,8a65fd9ba31fd3f7
2025-11-09,media,Lightweight,0,,Ilia Topuria,54f64b5e283b0ce7
2025-11-09,media,Lightweight,1,,Islam Makhachev,275aca31f61ba28c
2025-11-09,media,Lightweight,2,,Arman Tsarukyan,eae48ff31db420c2
2025-11-09,media,Lightweight,3,,Charles Oliveira,07225ba28ae309b6
2025-11-09,media,Lightweight,4,,Max Holloway,150ff4cc642270b9
2025-11-09,media,Lightweight,5,,Justin Gaethje,9e8f6c728eb01124
2025-11-09,media,Lightweight,6,,Paddy Pimblett,7826923b47f8d72a
2025-11-09,media,Lightweight,7,,Dan Hooker,193b9d1858bc4df3
2025-11-09,media,Lightweight,8,,Mateusz Gamrot,72db2a14ffa73ece
2025-11-09,media,Lightweight,9,,Beneil Dariush,08af939f41b5a57b
2025-11-09,media,Lightweight,10,,Rafael Fiziev,c814b4c899793af6
2025-11-09,media,Lightweight,11,,Renato Moicano,b6452706b373eea1
2025-11-09,media,Lightweight,12,,Michael Chandler,4b93a88f3b1de35b
2025-11-09,media,Lightweight,13,,Benoît Saint Denis,c2299ec916bc7c56
2025-11-09,media,Lightweight,14,,Grant Dawson,99bd51917728c25d
2025-11-09,media,Lightweight,15,,Maurício Ruffy,9c393e836a852f30
2025-11-09,media,Middleweight,0,,Khamzat Chimaev,767755fd74662dbf
2025-11-09,media,Middleweight,1,,Dricus du Plessis,0d7b51c9d2649a6e
2025-11-09,media,Middleweight,2,,Nassourdine Imavov,881bf86d4cba8578
2025-11-09,media,Middleweight,3,,Sean Strickland,0d8011111be000b2
2025-11-09,media,Middleweight,4,,Anthony Hernandez,093e1f5bb73850be
2025-11-09,media,Middleweight,5,,Brendan Allen,2f181c0467965b98
2025-11-09,media,Middleweight,6,,Israel Adesanya,1338e2c7480bdf9e
2025-11-09,media,Middleweight,7,,Caio Borralho,4126a78111c0855a
2025-11-09,media,Middleweight,8,,Reinier de Ridder,d549cefc7c54ab78
2025-11-09,media,Middleweight,9,,Robert Whittaker,e1147d3d2dabe1ce
2025-11-09,media,Middleweight,10,T,Michael Page,a67d071163962af8
2025-11-09,media,Middleweight,10,T,Jared Cannonier,13a0275fa13c4d26
2025-11-09,media,Middleweight,12,,Roman Dolidze,327d5f279895110d
2025-11-09,media,Middleweight,13,,Paulo Costa,2e5c2aa8e4ab9d82
2025-11-09,media,Middleweight,14,,Marvin Vettori,7acbb0972e75281a
2025-11-09,media,Middleweight,15,,Joe Pyfer,c1085e1701b13eca
2025-11-09,media,Welterweight,0,,Jack Della Maddalena,6b453bc35a823c3f
2025-11-09,media,Welterweight,1,,Belal Muhammad,b1b0729d27936f2f
2025-11-09,media,Welterweight,2,,Sean Brady,45f7cb591c3ab00b
2025-11-09,media,Welterweight,3,,Shavkat Rakhmonov,01afe0916a40c7c5
2025-11-09,media,Welterweight,4,,Leon Edwards,f1fac969a1d70b08
2025-11-09,media,Welterweight,5,,Kamaru Usman,f1b2aa7853d1ed6e
2025-11-09,media,Welterweight,6,,Ian Machado Garry,442c9011034ae1fd
2025-11-09,media,Welterweight,7,,Joaquin Buckley,b9437600497350f3
2025-11-09,media,Welterweight,8,,Michael Morales,c32aeb1a59e6272d
2025-11-09,media,Welterweight,9,,Carlos Prates,7ee0fd831c0fe7c3
2025-11-09,media,Welterweight,10,,Colby Covington,dc9572dd6ec74859
2025-11-09,media,Welterweight,11,,Gilbert Burns,23024fdfc966410a
2025-11-09,media,Welterweight,12,,Geoff Neal,b997be68943010fc
2025-11-09,media,Welterweight,13,,Daniel Rodriguez,8a1f3b5c526cd6e6
2025-11-09,media,Welterweight,14,,Gabriel Bonfim,01641ba5df0c69b0
2025-11-09,media,Welterweight,15,,Mike Malott,dd6103dd7127db1d
2025-11-09,media,Women's Bantamweight,0,,Kayla Harrison,1af1170ed937cba7
2025-11-09,media,Women's Bantamweight,1,,Julianna Peña,3253b16d38ae087d
2025-11-09,media,Women's Bantamweight,2,,Raquel Pennington,fc169c387b4b465d
2025-11-09,media,Women's Bantamweight,3,,Norma Dumont,d3f5d33d61cd00c9
2025-11-09,media,Women's Bantamweight,4,,Ketlen Vieira,b9706f80d005036c
2025-11-09,media,Women's Bantamweight,5,,Yana Santos,3143bf892608139a
2025-11-09,media,Women's Bantamweight,6,,Irene Aldana,578ef12674df1e6a
2025-11-09,media,Women's Bantamweight,7,,Macy Chiasson,9cdd2da1a9104a0b
2025-11-09,media,Women's Bantamweight,8,,Ailín Pérez,06e4245d16fc5315
2025-11-09,media,Women's Bantamweight,9,,Karol Rosa,351c4ec637380ad5
