event_id,date,fighter_1,fighter_2,odds_1,odds_2,n_books,url
15ec018d144710db,2026-03-07,Charles Oliveira,Max Holloway,164,-210,6,/events/ufc-4025
15ec018d144710db,2026-03-07,Caio Borralho,Reinier de Ridder,-230,190,5,/events/ufc-4025
15ec018d144710db,2026-03-07,Raul Rosas Jr,Rob Font,-335,250,5,/events/ufc-4025
15ec018d144710db,2026-03-07,Drew Dober,Michael Johnson,-210,165,5,/events/ufc-4025
15ec018d144710db,2026-03-07,Brunno Ferreira,Gregory Rodrigues,132,-165,5,/events/ufc-4025
15ec018d144710db,2026-03-07,Cody Garbrandt,Long Xiao,138,-175,5,/events/ufc-4025
15ec018d144710db,2026-03-07,Cody Brundage,Donte Johnson,600,-900,5,/events/ufc-4025
15ec018d144710db,2026-03-07,Alberto Montes,Ricky Turcios,-190,155,5,/events/ufc-4025
15ec018d144710db,2026-03-07,Cody Durden,Nyamjargal Tumendemberel,162,-195,5,/events/ufc-4025
babc6b5745335f18,2026-03-14,Josh Emmett,Kevin Vallejos,400,-549,5,/events/ufc-vegas-114-4080
babc6b5745335f18,2026-03-14,Amanda Lemos,Gillian Robertson,195,-250,5,/events/ufc-vegas-114-4080
babc6b5745335f18,2026-03-14,Andre Fili,Jose Delgado,370,-480,5,/events/ufc-vegas-114-4080
babc6b5745335f18,2026-03-14,Harry Hardwick,Marwan Rahiki,230,-305,5,/events/ufc-vegas-114-4080
babc6b5745335f18,2026-03-14,Ion Cutelaba,Oumar Sy,240,-315,5,/events/ufc-vegas-114-4080
babc6b5745335f18,2026-03-14,Bruno Silva,Charles Johnson,148,-186,5,/events/ufc-vegas-114-4080
babc6b5745335f18,2026-03-14,Chris Curtis,Myktybek Orolbai,350,-480,5,/events/ufc-vegas-114-4080
babc6b5745335f18,2026-03-14,Steven Asplund,Vitor Petrino,180,-225,5,/events/ufc-vegas-114-4080
babc6b5745335f18,2026-03-14,Elijah Smith,Suyoung You,-275,210,5,/events/ufc-vegas-114-4080
babc6b5745335f18,2026-03-14,Bolaji Oki,Manoel Sousa,215,-278,5,/events/ufc-vegas-114-4080
babc6b5745335f18,2026-03-14,Brad Tavares,Eryk Anders,112,-137,5,/events/ufc-vegas-114-4080
babc6b5745335f18,2026-03-14,Bia Mesquita,Montserrat Rendon,-715,500,5,/events/ufc-vegas-114-4080
babc6b5745335f18,2026-03-14,Hecher Sosa,Luan Lacerda,-210,165,5,/events/ufc-vegas-114-4080
babc6b5745335f18,2026-03-14,Piera Rodriguez,Sam Hughes,-150,120,5,/events/ufc-vegas-114-4080
69108cb8b32efe04,2026-03-21,Lerone Murphy,Movsar Evloev,205,-250,5,/events/ufc-london-4081
69108cb8b32efe04,2026-03-21,Luke Riley,Michael Aswell,-225,175,5,/events/ufc-london-4081
69108cb8b32efe04,2026-03-21,Michael Page,Sam Patterson,-205,163,5,/events/ufc-london-4081
69108cb8b32efe04,2026-03-21,Austen Lane,Iwo Baraniewski,510,-715,5,/events/ufc-london-4081
69108cb8b32efe04,2026-03-21,Christian Leroy Duncan,Roman Dolidze,-385,295,5,/events/ufc-london-4081
69108cb8b32efe04,2026-03-21,Danny Silva,Kurtis Campbell,230,-295,5,/events/ufc-london-4081
69108cb8b32efe04,2026-03-21,Axel Sola,Mason Jones,120,-150,5,/events/ufc-london-4081
69108cb8b32efe04,2026-03-21,Losene Keita,Nathaniel Wood,-265,200,5,/events/ufc-london-4081
69108cb8b32efe04,2026-03-21,Felipe Franco,Mario Pinto,650,-1000,5,/events/ufc-london-4081
69108cb8b32efe04,2026-03-21,Antonio Trocoli,Mantas Kondratavicius,700,-1100,5,/events/ufc-london-4081
69108cb8b32efe04,2026-03-21,Brando Pericic,Louie Sutherland,-245,190,5,/events/ufc-london-4081
69108cb8b32efe04,2026-03-21,Abdul-Kareem Al-Selwady,Shem Rock,110,-136,5,/events/ufc-london-4081
69108cb8b32efe04,2026-03-21,Ravena Oliveira,Shanelle Dyer,380,-530,5,/events/ufc-london-4081
69108cb8b32efe04,2026-03-21,Luana Carolina,Melissa Mullins,-134,110,1,/events/ufc-london-4081
5c38639f860a5542,2026-03-28,Ignacio Bahamondes,Tofiq Musayev,-335,255,5,/events/ufc-seattle-4095
5c38639f860a5542,2026-03-28,Chase Hooper,Lance Gibson Jr,-385,295,5,/events/ufc-seattle-4095
5c38639f860a5542,2026-03-28,Marcin Tybura,Tyrell Fortune,115,-138,5,/events/ufc-seattle-4095
5c38639f860a5542,2026-03-28,Casey Oneill,Gabriella Fernandes,-127,102,5,/events/ufc-seattle-4095
5c38639f860a5542,2026-03-28,Bruno Lopes,Navajo Stirling,525,-770,5,/events/ufc-seattle-4095
5c38639f860a5542,2026-03-28,Adrian Yanez,Ricky Simon,145,-182,5,/events/ufc-seattle-4095
5c38639f860a5542,2026-03-28,Alexia Thainara,Bruna Brasil,-770,540,5,/events/ufc-seattle-4095
9a70f67ad2187fa3,2026-04-04,Chris Duncan,Renato Moicano,-148,118,5,/events/ufc-vegas-115-4107
9a70f67ad2187fa3,2026-04-04,Abdul Rakhman Yakhyaev,Brendson Ribeiro,-1430,800,5,/events/ufc-vegas-115-4107
9a70f67ad2187fa3,2026-04-04,Tabatha Ricci,Virna Jandiroba,112,-138,5,/events/ufc-vegas-115-4107
9a70f67ad2187fa3,2026-04-04,Ethyn Ewing,Rafael Estevam,-132,107,5,/events/ufc-vegas-115-4107
9a70f67ad2187fa3,2026-04-04,Manolo Zecchini,Tommy McMillen,590,-850,5,/events/ufc-vegas-115-4107
9a70f67ad2187fa3,2026-04-04,Jose Delano,Robert Ruchala,-250,195,5,/events/ufc-vegas-115-4107
9a70f67ad2187fa3,2026-04-04,Guilherme Pat,Thomas Petersen,-105,-120,5,/events/ufc-vegas-115-4107
9a70f67ad2187fa3,2026-04-04,Alessandro Costa,Stewart Nicoll,-435,330,5,/events/ufc-vegas-115-4107
9a70f67ad2187fa3,2026-04-04,Darrius Flowers,Lando Vannata,185,-240,5,/events/ufc-vegas-115-4107
9a70f67ad2187fa3,2026-04-04,Alice Pereira,Hailey Cowan,-150,120,5,/events/ufc-vegas-115-4107
9a70f67ad2187fa3,2026-04-04,Azamt Bekoev,Tresean Gore,-670,475,5,/events/ufc-vegas-115-4107
9a70f67ad2187fa3,2026-04-04,Dione Barbosa,Melissa Gatto,-112,-110,5,/events/ufc-vegas-115-4107
9a70f67ad2187fa3,2026-04-04,Dakota Hope,Kai Kamaka III,130,-159,5,/events/ufc-vegas-115-4107
f3eb664db7fb1df3,2026-04-11,Azamat Murzakanov,Paulo Costa,-265,205,5,/events/ufc-327-4074
f3eb664db7fb1df3,2026-04-11,Carlos Ulberg,Jiri Prochazka,-110,-110,5,/events/ufc-327-4074
f3eb664db7fb1df3,2026-04-11,Curtis Blaydes,Josh Hokit,-108,-114,5,/events/ufc-327-4074
f3eb664db7fb1df3,2026-04-11,Dominick Reyes,Johnny Walker,-180,143,5,/events/ufc-327-4074
f3eb664db7fb1df3,2026-04-11,Cub Swanson,Nate Landwehr,-134,108,5,/events/ufc-327-4074
f3eb664db7fb1df3,2026-04-11,Aaron Pico,Patricio Freire,-270,205,5,/events/ufc-327-4074
f3eb664db7fb1df3,2026-04-11,Kevin Holland,Randy Brown,-127,102,5,/events/ufc-327-4074
f3eb664db7fb1df3,2026-04-11,Esteban Ribovics,Mateusz Gamrot,185,-235,5,/events/ufc-327-4074
f3eb664db7fb1df3,2026-04-11,Lupita Godinez,Tatiana Suarez,140,-175,5,/events/ufc-327-4074
f3eb664db7fb1df3,2026-04-11,Chris Padilla,Marquel Mederos,-165,138,5,/events/ufc-327-4074
f3eb664db7fb1df3,2026-04-11,Kelvin Gastelum,Vicente Luque,-278,215,5,/events/ufc-327-4074
f3eb664db7fb1df3,2026-04-11,Charles Radtke,Francisco Prado,-175,140,5,/events/ufc-327-4074
c3ac8d0da7b05772,2026-04-18,Julien Leblanc,Robert Valentin,140,-177,5,/events/ufc-winnipeg-4130
c3ac8d0da7b05772,2026-04-18,Gokhan Saricam,Tanner Boser,-156,123,5,/events/ufc-winnipeg-4130
c3ac8d0da7b05772,2026-04-18,Daria Zhelezniakova,Melissa Croden,116,-143,5,/events/ufc-winnipeg-4130
c3ac8d0da7b05772,2026-04-18,Jamey-Lyn Horth,Jj Aldrich,-190,150,5,/events/ufc-winnipeg-4130
c3ac8d0da7b05772,2026-04-18,John Castaneda,Mark Vologdin,-165,132,5,/events/ufc-winnipeg-4130
c3ac8d0da7b05772,2026-04-18,Jamie Siraj,John Yannis,-260,205,5,/events/ufc-winnipeg-4130
e60d773a0a42048a,2026-04-25,Aljamain Sterling,Youssef Zalal,110,-138,5,/events/ufc-vegas-116-4147
e60d773a0a42048a,2026-04-25,Joselyne Edwards,Norma Dumont,172,-210,5,/events/ufc-vegas-116-4147
e60d773a0a42048a,2026-04-25,Davey Grant,Juan Martinetti,-121,-102,2,/events/ufc-vegas-116-4147
e60d773a0a42048a,2026-04-25,Adrian Luna Martinetti,Davey Grant,-103,-121,3,/events/ufc-vegas-116-4147
e60d773a0a42048a,2026-04-25,Alexander Hernandez,Rafa Garcia,-120,-100,5,/events/ufc-vegas-116-4147
e60d773a0a42048a,2026-04-25,Montel Jackson,Raoni Barcelos,-220,170,5,/events/ufc-vegas-116-4147
e60d773a0a42048a,2026-04-25,Eric McConico,Rodolfo Vieira,300,-390,5,/events/ufc-vegas-116-4147
e60d773a0a42048a,2026-04-25,Marcus Buchecha,Ryan Spann,-155,125,5,/events/ufc-vegas-116-4147
e60d773a0a42048a,2026-04-25,Jackson McVey,Sedriques Dumas,-188,152,5,/events/ufc-vegas-116-4147
e60d773a0a42048a,2026-04-25,Mayra Bueno Silva,Michelle Montague,340,-440,5,/events/ufc-vegas-116-4147
e60d773a0a42048a,2026-04-25,Cody Durden,Jafel Filho,480,-650,5,/events/ufc-vegas-116-4147
e60d773a0a42048a,2026-04-25,Francis Marshall,Lucas Brennan,-500,360,5,/events/ufc-vegas-116-4147
e60d773a0a42048a,2026-04-25,Max Griffin,Victor Valenzuela,107,-132,5,/events/ufc-vegas-116-4147
e60d773a0a42048a,2026-04-25,Julia Polastri,Talita Alencar,-250,195,5,/events/ufc-vegas-116-4147
872b018076f831b0,2026-05-02,Beneil Dariush,Quillan Salkilld,320,-420,5,/events/ufc-perth-4079
872b018076f831b0,2026-05-02,Carlos Prates,Jack Della Maddalena,-112,-110,5,/events/ufc-perth-4079
872b018076f831b0,2026-05-02,Marwan Rahiki,Ollie Schmid,-770,500,5,/events/ufc-perth-4079
872b018076f831b0,2026-05-02,Steve Erceg,Tim Elliott,-188,150,5,/events/ufc-perth-4079
872b018076f831b0,2026-05-02,Louie Sutherland,Tai Tuivasa,175,-225,5,/events/ufc-perth-4079
872b018076f831b0,2026-05-02,Brando Pericic,Shamil Gaziev,-112,-112,5,/events/ufc-perth-4079
872b018076f831b0,2026-05-02,Junior Tafa,Kevin Christian,-235,180,5,/events/ufc-perth-4079
872b018076f831b0,2026-05-02,Cam Rowston,Robert Bryczek,-220,175,5,/events/ufc-perth-4079
872b018076f831b0,2026-05-02,Gerald Meerschaert,Jacob Malkoun,900,-1667,5,/events/ufc-perth-4079
872b018076f831b0,2026-05-02,Colby Thicknesse,Vince Morales,-134,108,5,/events/ufc-perth-4079
872b018076f831b0,2026-05-02,Benjamin Johnston,Wes Schultz,-150,122,5,/events/ufc-perth-4079
872b018076f831b0,2026-05-02,Jonathan Micallef,Themba Gorimbo,-235,180,5,/events/ufc-perth-4079
872b018076f831b0,2026-05-02,Dom Mar Fan,Kody Steele,128,-159,5,/events/ufc-perth-4079
9eedac48b497de5a,2026-05-09,Khamzat Chimaev,Sean Strickland,-500,350,5,/events/ufc-328-4165
9eedac48b497de5a,2026-05-09,Joshua van,Tatsuro Taira,130,-155,5,/events/ufc-328-4165
9eedac48b497de5a,2026-05-09,Alexander Volkov,Waldo Cortes-Acosta,-141,114,5,/events/ufc-328-4165
9eedac48b497de5a,2026-05-09,Joaquin Buckley,Sean Brady,-167,135,3,/events/ufc-328-4165
9eedac48b497de5a,2026-05-09,Jeremy Stephens,King Green,310,-420,5,/events/ufc-328-4165
9eedac48b497de5a,2026-05-09,Ateba Gautier,Ozzy Diaz,-1430,840,5,/events/ufc-328-4165
9eedac48b497de5a,2026-05-09,Joel Alvarez,Yaroslav Amosov,150,-190,5,/events/ufc-328-4165
9eedac48b497de5a,2026-05-09,Grant Dawson,Mateusz Rebecki,-146,120,5,/events/ufc-328-4165
9eedac48b497de5a,2026-05-09,Jared Gordon,Jim Miller,-278,215,5,/events/ufc-328-4165
9eedac48b497de5a,2026-05-09,Marco Tulio,Roman Kopylov,-186,150,5,/events/ufc-328-4165
9eedac48b497de5a,2026-05-09,Pat Sabatini,William Gomis,-177,140,5,/events/ufc-328-4165
9eedac48b497de5a,2026-05-09,Baisangur Susurkaev,Djorden Santos,-800,525,5,/events/ufc-328-4165
9eedac48b497de5a,2026-05-09,Clayton Carpenter,Jose Ochoa,150,-182,5,/events/ufc-328-4165
73abb7a5c57fb443,2026-05-16,Khaos Williams,Nikolay Veretennikov,-125,102,5,/events/ufc-vegas-117-4186
73abb7a5c57fb443,2026-05-16,Ivan Erslan,Tuco Tokkos,-175,140,5,/events/ufc-vegas-117-4186
73abb7a5c57fb443,2026-05-16,Artur Minev,Thomas Grantt,155,-195,5,/events/ufc-vegas-117-4186
73abb7a5c57fb443,2026-05-16,Jacqueline Cavalcanti,Ketlen Vieira,-154,128,5,/events/ufc-vegas-117-4186
73abb7a5c57fb443,2026-05-16,Andre Petroski,Cody Brundage,-154,130,5,/events/ufc-vegas-117-4186
73abb7a5c57fb443,2026-05-16,Alice Ardelean,Polyana Viana,-190,150,5,/events/ufc-vegas-117-4186
73abb7a5c57fb443,2026-05-16,Daniel Barez,Luis Gurule,138,-175,5,/events/ufc-vegas-117-4186
73abb7a5c57fb443,2026-05-16,Nicolle Caliari,Shauna Bannon,-265,205,5,/events/ufc-vegas-117-4186
1e75e6c9de99fa76,2026-05-30,Deiveson Figueiredo,Song Yadong,460,-620,5,/events/ufc-macau-4188
1e75e6c9de99fa76,2026-05-30,Sergei Pavlovich,Tallison Teixeira,-625,440,5,/events/ufc-macau-4188
1e75e6c9de99fa76,2026-05-30,Alonzo Menifield,Zhang Mingyang,195,-250,5,/events/ufc-macau-4188
1e75e6c9de99fa76,2026-05-30,Cameron Smotherman,Kai Asakura,230,-305,5,/events/ufc-macau-4188
1e75e6c9de99fa76,2026-05-30,Carlston Harris,Jake Matthews,420,-590,5,/events/ufc-macau-4188
1e75e6c9de99fa76,2026-05-30,Rodrigo Vera,Zhu Kangjie,-108,-108,3,/events/ufc-macau-4188
1e75e6c9de99fa76,2026-05-30,Alex Perez,Sumudaerji Sumudaerji,-156,125,5,/events/ufc-macau-4188
1e75e6c9de99fa76,2026-05-30,Jose Henrique,Meng Ding,102,-127,3,/events/ufc-macau-4188
1e75e6c9de99fa76,2026-05-30,Luis Felipe Dias,Yi Sak Lee,-187,149,4,/events/ufc-macau-4188
1e75e6c9de99fa76,2026-05-30,Aoriqileng,Cody Haddon,320,-420,5,/events/ufc-macau-4188
1e75e6c9de99fa76,2026-05-30,Ding Meng,Jose Henrique,-119,-100,2,/events/ufc-macau-4188
1e75e6c9de99fa76,2026-05-30,Luis Gurule,Rei Tsuruya,330,-435,5,/events/ufc-macau-4188
1e75e6c9de99fa76,2026-05-30,Angela Hill,Xiong Jingnan,160,-195,5,/events/ufc-macau-4188
1e75e6c9de99fa76,2026-05-30,Kangjie Zhu,Rodrigo Vera,-118,-105,2,/events/ufc-macau-4188
1e75e6c9de99fa76,2026-05-30,Jaqueline Amorim,Loma Lookboonmee,-142,120,5,/events/ufc-macau-4188
ba17afef01ed78b6,2026-06-06,Belal Muhammad,Gabriel Bonfim,-116,-104,5,/events/ufc-vegas-118-4200
ba17afef01ed78b6,2026-06-06,Brendan Allen,Edmen Shahbazyan,-195,155,5,/events/ufc-vegas-118-4200
ba17afef01ed78b6,2026-06-06,Fares Ziam,Tom Nolan,-335,250,5,/events/ufc-vegas-118-4200
ba17afef01ed78b6,2026-06-06,Bryce Mitchell,Santiago Luna,-125,102,5,/events/ufc-vegas-118-4200
ba17afef01ed78b6,2026-06-06,Iwo Baraniewski,Junior Tafa,-435,320,5,/events/ufc-vegas-118-4200
ba17afef01ed78b6,2026-06-06,Alessandro Costa,Matt Schnell,-455,340,5,/events/ufc-vegas-118-4200
ba17afef01ed78b6,2026-06-06,John Yannis,Marcus McGhee,360,-500,5,/events/ufc-vegas-118-4200
ba17afef01ed78b6,2026-06-06,Bruno Silva,Edgar Chairez,-121,-103,5,/events/ufc-vegas-118-4200
ba17afef01ed78b6,2026-06-06,Chelsea Chandler,Priscila Cachoeira,-129,104,5,/events/ufc-vegas-118-4200
ba17afef01ed78b6,2026-06-06,Joanderson Brito,Jordan Leavitt,-182,145,5,/events/ufc-vegas-118-4200
ba17afef01ed78b6,2026-06-06,Jeisla Chaves,Yuneisy Duben,-280,225,5,/events/ufc-vegas-118-4200
ba17afef01ed78b6,2026-06-06,Ariane Carnelossi,Ketlen Souza,265,-345,5,/events/ufc-vegas-118-4200
48544433372ecfa6,2026-06-14,Ilia Topuria,Justin Gaethje,-480,350,5,/events/ufc-freedom-fights-250-4082
48544433372ecfa6,2026-06-14,Alex Pereira,Ciryl Gane,-115,-105,5,/events/ufc-freedom-fights-250-4082
48544433372ecfa6,2026-06-14,Aiemann Zahabi,Sean Omalley,325,-435,5,/events/ufc-freedom-fights-250-4082
48544433372ecfa6,2026-06-14,Derrick Lewis,Josh Hokit,320,-405,5,/events/ufc-freedom-fights-250-4082
48544433372ecfa6,2026-06-14,Mauricio Ruffy,Michael Chandler,-530,390,5,/events/ufc-freedom-fights-250-4082
48544433372ecfa6,2026-06-14,Bo Nickal,Kyle Daukaus,-335,250,5,/events/ufc-freedom-fights-250-4082
48544433372ecfa6,2026-06-14,Diego Lopes,Steve Garcia,-175,140,5,/events/ufc-freedom-fights-250-4082
c8661e204c66f325,2026-06-20,Ion Cutelaba,Navajo Stirling,265,-345,5,/events/ufc-vegas-119-4225
c8661e204c66f325,2026-06-20,Christian Rodriguez,Hyder Amil,-220,175,5,/events/ufc-vegas-119-4225
c8661e204c66f325,2026-06-20,Melsik Baghdasaryan,Murtazali Magomedov,295,-385,5,/events/ufc-vegas-119-4225
c8661e204c66f325,2026-06-20,Andre Fili,Vinicius Oliveira,220,-275,5,/events/ufc-vegas-119-4225
c8661e204c66f325,2026-06-20,Andre Lima,Kevin Borjas,-670,480,5,/events/ufc-vegas-119-4225
c8661e204c66f325,2026-06-20,Bia Mesquita,Melissa Mullins,-625,460,5,/events/ufc-vegas-119-4225
c8661e204c66f325,2026-06-20,Allan Nascimento,Mitch Raposo,-167,135,5,/events/ufc-vegas-119-4225
c8661e204c66f325,2026-06-20,Gaston Bolanos,Michael Aswell,310,-420,5,/events/ufc-vegas-119-4225
c8661e204c66f325,2026-06-20,Leon Shahbazyan,Levan Chokheli,295,-385,5,/events/ufc-vegas-119-4225
c8661e204c66f325,2026-06-20,Karol Rosa,Luana Santos,-118,-105,5,/events/ufc-vegas-119-4225
c8661e204c66f325,2026-06-20,Otari Tanzilovi,Shane Collins,175,-220,5,/events/ufc-vegas-119-4225
31e1ea6fe6b682f8,2026-06-27,Manuel Torres,Rafael Fiziev,-110,-110,5,/events/ufc-fight-night-4230
31e1ea6fe6b682f8,2026-06-27,Michel Pereira,Shara Magomedov,310,-420,5,/events/ufc-fight-night-4230
31e1ea6fe6b682f8,2026-06-27,Matheus Camilo,Nazim Sadykhov,155,-195,5,/events/ufc-fight-night-4230
31e1ea6fe6b682f8,2026-06-27,Asu Almabayev,Charles Johnson,-345,265,5,/events/ufc-fight-night-4230
31e1ea6fe6b682f8,2026-06-27,Brunno Ferreira,Ikram Aliskerov,225,-290,5,/events/ufc-fight-night-4230
31e1ea6fe6b682f8,2026-06-27,Abus Magomedov,Michal Oleksiejczuk,102,-120,5,/events/ufc-fight-night-4230
31e1ea6fe6b682f8,2026-06-27,Eric Nolan,Farman Hasanov,140,-175,5,/events/ufc-fight-night-4230
31e1ea6fe6b682f8,2026-06-27,Abdul Rakhman Yakhyaev,Julius Walker,-649,450,5,/events/ufc-fight-night-4230
31e1ea6fe6b682f8,2026-06-27,Andrey Pulyaev,Nursulton Ruziboev,146,-180,5,/events/ufc-fight-night-4230
31e1ea6fe6b682f8,2026-06-27,Javier Reyes,Kaan Ofli,-230,180,5,/events/ufc-fight-night-4230
31e1ea6fe6b682f8,2026-06-27,Daniil Donchenko,Theodor Berggren,-500,375,5,/events/ufc-fight-night-4230
31e1ea6fe6b682f8,2026-06-27,Bekzat Almakhan,Jean Matsumoto,148,-176,5,/events/ufc-fight-night-4230
31e1ea6fe6b682f8,2026-06-27,Jefferson Nascimento,Tahir Abdullayev,-157,125,5,/events/ufc-fight-night-4230
fccb0fee256b7b4d,2026-07-11,Conor McGregor,Max Holloway,235,-290,5,/events/ufc-329-4252
fccb0fee256b7b4d,2026-07-11,Benoit Saint-Denis,Paddy Pimblett,-122,-100,5,/events/ufc-329-4252
fccb0fee256b7b4d,2026-07-11,Cory Sandhagen,Mario Bautista,-150,120,5,/events/ufc-329-4252
fccb0fee256b7b4d,2026-07-11,Brandon Royval,Loneer Kavanagh,195,-250,5,/events/ufc-329-4252
fccb0fee256b7b4d,2026-07-11,King Green,Terrance McKinney,-118,-104,5,/events/ufc-329-4252
fccb0fee256b7b4d,2026-07-11,Nikita Krylov,Robert Whittaker,102,-125,5,/events/ufc-329-4252
fccb0fee256b7b4d,2026-07-11,Elisha Ellison,Gable Steveson,850,-1430,5,/events/ufc-329-4252
fccb0fee256b7b4d,2026-07-11,Adrian Yanez,Cody Garbrandt,-420,320,5,/events/ufc-329-4252
fccb0fee256b7b4d,2026-07-11,Kai Kamaka III,Luke Riley,205,-260,5,/events/ufc-329-4252
fccb0fee256b7b4d,2026-07-11,Tracy Cortez,Wang Cong,-100,-120,5,/events/ufc-329-4252
fccb0fee256b7b4d,2026-07-11,Cesar Almeida,Damian Pinas,205,-265,5,/events/ufc-329-4252
fccb0fee256b7b4d,2026-07-11,Farid Basharat,John Garza,-715,500,5,/events/ufc-329-4252
fccb0fee256b7b4d,2026-07-11,Ryan Gandra,Zachary Reese,-136,110,5,/events/ufc-329-4252
fccb0fee256b7b4d,2026-07-11,Alessandro Costa,Cody Durden,-235,185,5,/events/ufc-329-4252
f354c50b8d63d9b3,2026-07-18,Dricus Du Plessis,Kamaru Usman,-215,175,5,/events/ufc-oklahoma-4195
f354c50b8d63d9b3,2026-07-18,Christian Leroy Duncan,Jared Cannonier,-385,290,5,/events/ufc-oklahoma-4195
f354c50b8d63d9b3,2026-07-18,Chase Hooper,Mitch Ramirez,-370,275,5,/events/ufc-oklahoma-4195
f354c50b8d63d9b3,2026-07-18,Fatima Kline,Tabatha Ricci,-500,370,5,/events/ufc-oklahoma-4195
f354c50b8d63d9b3,2026-07-18,Alberto Montes,Tommy McMillen,163,-200,5,/events/ufc-oklahoma-4195
f354c50b8d63d9b3,2026-07-18,Austin Bashi,Jose Delgado,-138,115,5,/events/ufc-oklahoma-4195
f354c50b8d63d9b3,2026-07-18,Jean-Paul Lebosnoyani,Seok Hyun Ko,148,-180,5,/events/ufc-oklahoma-4195
f354c50b8d63d9b3,2026-07-18,Felipe Franco,Levi Rodrigues,123,-152,5,/events/ufc-oklahoma-4195
f354c50b8d63d9b3,2026-07-18,Damien Anderson,Erza Elliot,-124,-100,5,/events/ufc-oklahoma-4195
f354c50b8d63d9b3,2026-07-18,Alden Coria,Stewart Nicoll,-1000,700,5,/events/ufc-oklahoma-4195
f354c50b8d63d9b3,2026-07-18,Alvin Hines,Rj Harris,-121,-103,5,/events/ufc-oklahoma-4195
f354c50b8d63d9b3,2026-07-18,Anna Melisano,Dione Barbosa,480,-670,5,/events/ufc-oklahoma-4195
681d07e328798ec0,2026-07-25,Bogdan Guskov,Magomed Ankalaev,400,-550,5,/events/ufc-abu-dhabi-4216
681d07e328798ec0,2026-07-25,Ramazan Temirov,Steve Erceg,-110,-110,5,/events/ufc-abu-dhabi-4216
681d07e328798ec0,2026-07-25,Islam Dulatov,Wellington Turman,-1100,640,5,/events/ufc-abu-dhabi-4216
681d07e328798ec0,2026-07-25,Damian Rzepecki,Magomed Zaynukov,210,-275,5,/events/ufc-abu-dhabi-4216
681d07e328798ec0,2026-07-25,Rizvan Kuniev,Tyrell Fortune,-335,260,5,/events/ufc-abu-dhabi-4216
681d07e328798ec0,2026-07-25,Abubakar Vagaev,Saygid Izagakhmaev,-225,175,5,/events/ufc-abu-dhabi-4216
681d07e328798ec0,2026-07-25,Thomas Petersen,Valter Walker,155,-195,5,/events/ufc-abu-dhabi-4216
681d07e328798ec0,2026-07-25,Dustin Jacoby,Muhammad Said,-188,150,5,/events/ufc-abu-dhabi-4216
681d07e328798ec0,2026-07-25,Sam Patterson,Santiago Ponzinibbio,-530,390,5,/events/ufc-abu-dhabi-4216
681d07e328798ec0,2026-07-25,Axel Sola,Ismael Bonfim,-200,163,5,/events/ufc-abu-dhabi-4216
681d07e328798ec0,2026-07-25,Brendson Ribeiro,Magomed Tuchalov,590,-910,5,/events/ufc-abu-dhabi-4216
681d07e328798ec0,2026-07-25,Mike Davis,Nurullo Aliev,180,-230,5,/events/ufc-abu-dhabi-4216
681d07e328798ec0,2026-07-25,Abdul Hussein,Cody Gibson,-625,450,5,/events/ufc-abu-dhabi-4216
1a50e734bb54861a,2026-08-01,Daniel Rodriguez,Uros Medic,310,-400,5,/events/ufc-belgrade-4285
1a50e734bb54861a,2026-08-01,Jan Blachowicz,Navajo Stirling,250,-335,5,/events/ufc-belgrade-4285
1a50e734bb54861a,2026-08-01,Aleksandar Rakic,Marcin Tybura,-400,310,5,/events/ufc-belgrade-4285
1a50e734bb54861a,2026-08-01,Gilbert Urbina,Vlasto Cepo,265,-345,5,/events/ufc-belgrade-4285
1a50e734bb54861a,2026-08-01,Dusko Todorovic,Robert Valentin,132,-165,5,/events/ufc-belgrade-4285
1a50e734bb54861a,2026-08-01,Milos Janicic,Noah Gugnon,-124,-100,5,/events/ufc-belgrade-4285
1a50e734bb54861a,2026-08-01,Ludovit Klein,Tofiq Musayev,-265,205,5,/events/ufc-belgrade-4285
1a50e734bb54861a,2026-08-01,Michael Oliveira,Oban Elliott,-450,350,5,/events/ufc-belgrade-4285
1a50e734bb54861a,2026-08-01,Borislav Nikolic,Mark Vologdin,-210,165,5,/events/ufc-belgrade-4285
1a50e734bb54861a,2026-08-01,Bogdan Grad,Dennis Buzukia,-200,163,5,/events/ufc-belgrade-4285
1a50e734bb54861a,2026-08-01,Kyle Prepolec,Mateusz Rebecki,570,-835,5,/events/ufc-belgrade-4285
1a50e734bb54861a,2026-08-01,Hailey Cowan,Nina Milosevic,430,-590,5,/events/ufc-belgrade-4285
1a50e734bb54861a,2026-08-01,Alexander Poppeck,Jovan Leka,255,-345,5,/events/ufc-belgrade-4285
1a50e734bb54861a,2026-08-01,Marina Spasic,Stephanie Luciano,270,-340,5,/events/ufc-belgrade-4285
495add4fbede0a44,2026-08-08,Mateusz Gamrot,Quillan Salkilld,138,-166,5,/events/ufc-vegas-120-4301
495add4fbede0a44,2026-08-08,Billy Quarantillo,Diego Ferreira,145,-180,5,/events/ufc-vegas-120-4301
495add4fbede0a44,2026-08-08,Darren Elkins,Yadier Del Valle,640,-950,5,/events/ufc-vegas-120-4301
495add4fbede0a44,2026-08-08,Alexia Thainara,Amanda Lemos,-315,235,5,/events/ufc-vegas-120-4301
495add4fbede0a44,2026-08-08,Billy Ray Goff,Ty Miller,310,-420,5,/events/ufc-vegas-120-4301
